"","degree","eigenvector","closeness","pagerank","crossclique","betweenness","hubscore","authorities"
"46",0.176470588235294,0.12609702419619,0.801928989357515,0.134603556016671,0.176991150442478,0.153031611085294,0.223528668908105,0.00111472235466797
"54",0.156862745098039,0.0842321359305716,0.798341057390689,0.152465164742665,0.141592920353982,0.255395408164662,0.0783137616855428,0.00179836435716882
"58",0.235294117647059,0.18834741668411,0.800363278048077,0.205868661513541,0.221238938053097,0.223473780268288,0.234658697821323,0.0475047817251906
"60",0.00980392156862745,0.0025735682418371,0.788559740653306,0.00902342541983646,0.00884955752212389,0.0092061163890149,9.20812758516367e-05,0.000154031325564225
"61",0.0490196078431373,0.010030008097703,0.789342451249815,0.0517036990637767,0.0442477876106195,0.0202908225531734,1.37588244045508e-05,0.00338106537829447
"62",0.0882352941176471,0.0161339721524268,0.792796831540339,0.00902342541983647,0.0884955752212389,0.0165432977495761,0.00530257174030514,0.0001540313255653
"65",0.176470588235294,0.0279341169961157,0.791868198224908,0.100998642440358,0.168141592920354,0.0605486320984529,0.00921896424820472,0.000597791476586438
"73",0.137254901960784,0.03750073007834,0.802276559705101,0.0610830201029784,0.123893805309735,0.1165177296411,0.0260576178151764,0.000522490208892308
"75",0.196078431372549,0.0595285022256205,0.791066938257086,0.137795799295908,0.176991150442478,0.116918930124042,0.0652915029528381,0.00307435911623303
"76",0.137254901960784,0.0233768604484942,0.794858629503958,0.0679344021508326,0.123893805309735,0.106264337722761,0.00140894810524032,0.000646394196608268
"77",0.117647058823529,0.0250148066540511,0.795937896714759,0.340786487227778,0.141592920353982,0.0905493706430855,0.00126258565090768,0.00158472828737246
"78",0.0490196078431373,0.0164330847870012,1.41703142470552e-06,0.0557554350694943,0.0442477876106195,0.0106075775938206,0.000509121359709385,0.00110508085098072
"80",0.107843137254902,0.0196276289138548,0.800937272455883,0.0790364130908148,0.0973451327433628,0.110726006819897,0.00570746676329546,0.000187298037828692
"81",0.156862745098039,0.030190296889774,0.791884930076909,0.0946506302828008,0.141592920353982,0.0836135890782752,0.00936174922064967,0.00264171983493157
"83",0.215686274509804,0.0547111927283722,0.794877594407615,0.140982748874789,0.20353982300885,0.0937934799215769,0.00707102955342426,0.0162355994596772
"84",0.127450980392157,0.051047665785151,0.802854359861547,0.0807687756445696,0.141592920353982,0.133475587103992,0.0573871074776887,0.00312721985644763
"87",0.166666666666667,0.0328291723690292,0.796025589626361,0.239329609845189,0.150442477876106,0.155296774777448,0.00414869855541205,0.0054092292871531
"88",0.117647058823529,0.0310327615531963,0.795564096608262,0.0967470507436732,0.168141592920354,0.0831619002785578,0.00418923534168435,0.000221625734156929
"89",0.186274509803922,0.11882920126298,0.801512085497843,0.159913104583687,0.176991150442478,0.353447034212996,0.0336267280609432,0.0442170264463111
"90",0.235294117647059,0.194473997243972,0.80306936636879,0.257497607383559,0.256637168141593,0.423433530299277,0.257427341857485,0.0419220067903018
"91",0.156862745098039,0.0370147103203955,0.800789687426917,0.109964276094475,0.141592920353982,0.216849643974597,0.00535507053288371,0.00736244693424958
"92",0.254901960784314,0.123948932398098,0.794614273423181,0.299992128721379,0.256637168141593,0.255005506373348,0.00403057600892382,0.067894250436433
"93",0.215686274509804,0.0593620294256258,0.798365501921595,0.154473501339918,0.194690265486726,0.163553441682023,0.00911873114199297,0.011007992537114
"94",0.225490196078431,0.109741892677001,0.795449070198903,0.249328072428503,0.212389380530973,0.258625488469365,0.00477286355776591,0.0465341457840865
"96",0.0980392156862745,0.0143550049886221,0.792147502989868,0.0163448773880592,0.0884955752212389,0.03100258587757,0.00517737590215804,0.000975164354074978
"97",0.235294117647059,0.0399650721215512,0.790897908154841,0.0938188321918581,0.212389380530973,0.105948133107398,0.00764015138178891,0.00497050374845054
"99",0.441176470588235,0.0830964348577181,0.794478467582591,0.532206973017685,0.47787610619469,0.317446688176747,0.0105812803985534,0.00789674039118673
"101",0.117647058823529,0.0232197002391846,0.800087794821944,0.0597626974395064,0.106194690265487,0.112756842205001,0.00147586909388883,0.00119690078671377
"106",0.245098039215686,0.259889648226436,0.801673865916172,0.231285892185831,0.575221238938053,0.230411005163328,0.275176913702974,0.102533305380551
"107",0.166666666666667,0.0557031526387339,0.787935924219081,0.116116879526276,0.150442477876106,0.097097074347555,0.00196230858065914,0.0318910763480779
"108",0.0392156862745098,0.0278011312328642,4.72256940408224e-07,0.0877250848846644,0.0353982300884956,0.00370805225292076,0.000255833275918138,0.000294330656782889
"109",0.127450980392157,0.0238527562365545,0.797823819950751,0.0425595808158967,0.123893805309735,0.0296365925396954,0.00429392325539886,0.000571972952423935
"111",0.00980392156862745,0.00433242281654213,4.72256940408224e-07,0.0124923606631372,0.00884955752212389,8.55157966450554e-06,0.00057792665275186,3.17076312800862e-05
"112",0.107843137254902,0.0223581101024486,0.798748305899455,0.0282194298174023,0.0973451327433628,0.0872594311694702,0.00263784668418995,0.000106065944889342
"113",0.0980392156862745,0.0139286193121469,0.786795492214213,0.0339617662026586,0.0884955752212389,0.0230921056666606,0.00117807439454231,0.000104884623242484
"115",0.147058823529412,0.0227062886561271,0.786346631129825,0.122886925405665,0.141592920353982,0.0519168458431358,0.00327720975921008,0.00136592970938765
"116",0.00980392156862745,0.00508017001566737,0.782936507407742,0.0124923606631058,0.00884955752212389,0.00194556393733505,0.000574615037347261,3.17076312800862e-05
"118",0.225490196078431,0.061117030346804,0.792272050213738,0.357964180454629,0.20353982300885,0.226506041238896,0.00553712939899861,0.00244135569530534
"119",0.0980392156862745,0.0180933638630696,0.783712258771815,0.0118940197098591,0.0884955752212389,0.00290768441128428,0.00967312857149207,0.000166824344412687
"120",0.215686274509804,0.08281263220852,0.795304542586193,0.161995774419998,0.194690265486726,0.181803739382903,0.0572192843615582,0.00709850471196529
"121",0.205882352941176,0.0568676628856277,0.802476226124252,0.338657946887949,0.185840707964602,0.388030182795535,0.00325814273636564,0.00380887107495306
"122",0.0686274509803922,0.00831915169419585,2.83480154959032e-06,0.0317463087993769,0.0619469026548673,0.00880422374580699,0.000911137683033993,0.000490818108590102
"123",0.117647058823529,0.158957606304924,0.802670619994839,0.0395232423390042,0.106194690265487,0.0834360036175081,0.394182797333774,0.00500529241737767
"124",0.186274509803922,0.0378123870781899,0.799037777565081,0.122615298443738,0.168141592920354,0.181743602123127,0.00247792494444393,0.0133794413920091
"125",0.196078431372549,0.0434394277423117,0.799296562816644,0.250700440838527,0.20353982300885,0.216500315791984,0.00348388317515139,0.00189856397086776
"126",0.0392156862745098,0.0114716639741141,0.792373600690463,0.0207503877017618,0.0442477876106195,0.00905996441104891,0.000575753656208738,0.000204873265257874
"127",0.5,0.391728588612786,0.792831422222964,0.639492215005751,0.495575221238938,0.228163615425586,0.0263981065355784,0.296850941542922
"128",0.274509803921569,0.105228619078419,0.795484946449556,0.26704899036962,0.265486725663717,0.20453258811003,0.0113935474322117,0.053554338353709
"129",0.333333333333333,0.212158494159724,0.800529940764881,0.378823053587976,0.300884955752212,0.486563979347942,0.00398948885777272,0.15621230339377
"130",0.294117647058824,0.23502017206928,0.798931329928689,0.301699628075602,0.283185840707965,0.326989884536505,0.138150070288982,0.137244337413993
"131",0.42156862745098,0.267971559409636,0.795606316425575,0.494888598542896,0.407079646017699,0.285065997089142,0.00408805808664771,0.192871453498621
"132",0.313725490196078,0.218591191034943,0.796751112596539,0.255486498471252,0.292035398230089,0.233247815193293,0.00695658975691065,0.186535994416831
"133",0.333333333333333,0.225240867842092,0.799087817691113,0.332631943557962,0.300884955752212,0.453280304732498,0.00363080653822865,0.166791767212759
"136",0.147058823529412,0.0525718489154261,0.796087937226948,0.0844458124392267,0.132743362831858,0.0876623335527889,0.0885939587398251,0.00118546842510122
"137",0.225490196078431,0.0736046336072961,0.799535261404634,0.180227024997724,0.212389380530973,0.21468261219833,0.0654513518217596,0.00552218261399488
"141",0.156862745098039,0.048639072461694,0.795012481880868,0.100478817576922,0.141592920353982,0.130973382575399,0.0230333651708948,0.00495164352923953
"144",0.0980392156862745,0.0194579997968141,0.798020227995249,0.0129028682864241,0.0973451327433628,0.0389445697636548,0.00805523216482992,0.00011234842611811
"147",0.450980392156863,0.395571707084247,0.796602939981777,0.528683754096764,0.424778761061947,0.301541332138979,0.00176827996439941,0.32296130000497
"148",0.264705882352941,0.161033806213452,0.798234794110489,0.335919683412247,0.256637168141593,0.645017457327029,0.00429815986605262,0.083401193861681
"150",0.147058823529412,0.042429906310189,0.795245480629154,0.0911079987092885,0.132743362831858,0.0810467693537891,0.0318501465075906,0.00416269562817761
"153",0.0980392156862745,0.0192689871667772,0.794164921832673,0.0205514685734194,0.0884955752212389,0.0483025418446109,0.00271895331645614,0.00187308654664068
"154",0.117647058823529,0.0246788691971913,0.799157032383395,0.0453191956732501,0.123893805309735,0.107254681063475,0.00961585611694132,0.00213619637066405
"157",0.147058823529412,0.0453570209668859,0.79897603450337,0.103221554173924,0.150442477876106,0.196447171057535,0.00442416530485159,0.00125526300466397
"158",0.0882352941176471,0.126973088629605,0.800153979015753,0.0386954470599794,0.079646017699115,0.0437605175801029,0.27758525515211,0.00422203757290424
"162",0.166666666666667,0.0357490574550248,0.798594077102332,0.136819776617615,0.150442477876106,0.193477213765318,0.00465774541290838,0.00367660009164092
"165",0.558823529411765,0.487510388096689,0.800369686877545,0.697366665956281,0.539823008849557,0.721354002749433,0.00512319094464696,0.406252395156393
"166",0.107843137254902,0.0512158841352508,0.793817993536964,0.0553699106946004,0.0973451327433628,0.0605030456550784,0.00327762250277748,0.0121941048979167
"167",0.303921568627451,0.139048813638535,0.79982210010392,0.402518636407634,0.274336283185841,0.425030767275065,0.00644783453854668,0.0409059231439994
"168",0.352941176470588,0.296186858536187,0.791557740722104,0.324995367334254,0.327433628318584,0.154256850113523,0.00434770438344998,0.263119408771002
"170",0.264705882352941,0.177720814024488,0.801806767243344,0.238629330270067,0.238938053097345,0.360912119217671,0.00189469312706839,0.11949990455703
"171",0.558823529411765,0.465474402371282,0.796265522545348,0.793947107422206,0.557522123893805,0.553705881150902,0.0281550587291725,0.350281987688122
"175",0.107843137254902,0.0405066689396493,0.800731951473518,0.131382444590284,0.115044247787611,0.0460272609045847,0.0365960776406525,7.81808107521555e-05
"176",0.166666666666667,0.052859612919207,0.797103771906975,0.191807678165976,0.185840707964602,0.145179750858852,0.00733180419830156,0.000709549584517385
"177",0.0686274509803922,0.00976666191938235,4.72256940408224e-07,0.15422507099825,0.0619469026548673,0.000101730944633897,0.00098782914879005,0.00102499449076674
"180",0.186274509803922,0.0863823843729336,0.798280483876198,0.196059070615817,0.20353982300885,0.15749259486544,0.00967827138949408,0.00461501492755377
"181",0.107843137254902,0.00960595513340036,0.796579660692166,0.0214579224503355,0.0973451327433628,0.0375203154069059,0.00290001617359871,0.000174257493801549
"183",0.0686274509803922,0.0226227686064747,0.779487733590194,0.104019332377811,0.0619469026548673,0.00978618032838615,0.00125798325538757,0.0129614673150788
"184",0.117647058823529,0.0306607650629986,0.799925582818017,0.104542318828985,0.106194690265487,0.0849928768631166,0.0081180278450188,0.000523227027991501
"185",0.215686274509804,0.0726795287514153,0.789338294865861,0.487227682547423,0.265486725663717,0.144271969908808,0.00346218239679366,0.0147552313877245
"187",0.196078431372549,0.250531144579008,0.803112381402166,0.169288505206458,0.20353982300885,0.222009721425291,0.483580161709477,0.0368662699392385
"189",0.166666666666667,0.0673829276968224,0.797864155385084,0.1169508873099,0.150442477876106,0.196183206234476,0.0183625677625019,0.0345677830795885
"190",0.254901960784314,0.0834087741091331,0.801709230542651,0.221889461365801,0.256637168141593,0.479801306900207,0.00800150302329026,0.0272353473630401
"192",0.196078431372549,0.0512591151800683,0.800373959487179,0.164166274219006,0.176991150442478,0.231420320289548,0.00258728256094622,0.0136019437893641
"193",0.0490196078431373,0.0212561797719837,4.72256940408224e-07,0.0621493438972623,0.0442477876106195,0.000685382430539266,0.000141171626458964,0.0115347782926255
"194",0.117647058823529,0.0215803468175025,0.791296600277769,0.0324849267752268,0.115044247787611,0.0157471061795358,0.00896796593268638,0.00115393736075448
"195",0.137254901960784,0.0274089682251337,0.801178016165062,0.0517196681800391,0.123893805309735,0.0998185241445423,0.0026901119120246,0.00895946700469092
"198",0.137254901960784,0.0572486162549199,0.800140100783345,0.0858849271192981,0.150442477876106,0.179162014384847,0.0792894721764218,0.00075794426219605
"200",0.284313725490196,0.0725224456566738,0.793846367266721,0.42283951434394,0.283185840707965,0.276740738945292,0.00200368322031178,0.0196961307903117
"201",0.117647058823529,0.0164092690749255,0.773674209674661,0.0394610455919483,0.106194690265487,0.0289556860737575,0.0104141461653363,0.000360617671836986
"206",0.156862745098039,0.0319397418500156,0.798332555293789,0.0721707390379646,0.150442477876106,0.0620816863380775,0.0131604892141033,0.00205498775604626
"207",0.0980392156862745,0.0116877886550228,0.793908376134667,0.0133663537532031,0.0884955752212389,0.0434385778035901,0.00228790456170301,3.3698824882558e-05
"213",0.166666666666667,0.184151967219817,0.800482926349483,0.149681956893183,0.150442477876106,0.170474938591328,0.364523752329712,0.000770401409659377
"218",0.0882352941176471,0.0171223676408076,0.793796977258592,0.0193045725104801,0.079646017699115,0.0443673874230303,0.00502110981745721,0.00156162382139139
"220",0.343137254901961,0.393727328266688,0.789691742826716,0.5367507297833,0.424778761061947,0.169200696273302,0.00459194110799777,0.320489222578223
"221",0.0784313725490196,0.0263383569308902,4.72256940408224e-07,0.0993751462022411,0.079646017699115,0.00132398204130258,8.11165510914997e-05,0.00590933012376087
"223",0.225490196078431,0.0678444384471695,0.800731951473518,0.267217118327479,0.20353982300885,0.53083355936862,0.0101512274652389,0.0125818467413696
"227",0.0980392156862745,0.107948685430207,0.798986679182416,0.0354498547312985,0.123893805309735,0.0305532476031825,0.189394729365544,0.000217220593480821
"229",0.127450980392157,0.0234018410849665,0.78999033935236,0.0621798991207727,0.115044247787611,0.0263394140003792,0.00744015342519378,0.000624766433242382
"231",0.0686274509803922,0.00966653236046258,0.790945897060182,0.0195754632247235,0.0619469026548673,0.0295835039227377,0.0039422249943587,0.00016912289797353
"234",0.166666666666667,0.0284507304883929,0.792483555621082,0.0899829360701985,0.15929203539823,0.0400805560929045,0.0136752021264206,0.00350237247657924
"235",0.107843137254902,0.0122977621506322,0.787239694623479,0.0375651418342991,0.0973451327433628,0.0442501824694868,0.00323652201518189,0.000225443502414747
"236",0.137254901960784,0.0248124242514078,0.803685994031354,0.0574656432485389,0.15929203539823,0.110920267283785,0.00428460116867966,0.000589681675937779
"237",0.225490196078431,0.0638620776753363,0.797928912846247,0.190695942619299,0.212389380530973,0.187552102111499,0.00811114597400468,0.00983045212088141
"238",0.166666666666667,0.0418998959034702,0.802281925790643,0.128288524792766,0.176991150442478,0.196846101081615,0.0134490547571604,0.00373498376600199
"239",0.205882352941176,0.045560253486312,0.798025537654322,0.152154849757116,0.185840707964602,0.217419812517361,0.00416748793755926,0.0094758746872713
"240",0.147058823529412,0.0379226499279727,0.796382898897053,0.0940058226438356,0.132743362831858,0.0976564035279891,0.0251537752601919,0.00320011035601681
"242",0.107843137254902,0.040481913304605,0.799675989418444,0.0451412572014246,0.0973451327433628,0.0533440337637037,0.00600577292567243,0.00178637114909262
"244",0.166666666666667,0.0426304152466271,0.800692396429242,0.139260573266939,0.168141592920354,0.158698281293061,0.00942610017540533,0.00169236162958546
"247",0.0882352941176471,0.0109600244401789,2.83484501947129e-06,0.0844124417652618,0.079646017699115,0.0131426543417382,0.00219504935950041,0.000913655138533065
"248",0.137254901960784,0.0254852466205021,0.799738906495074,0.0710243860200593,0.123893805309735,0.121012907037679,0.0025972291116906,0.00191143447452188
"251",0.117647058823529,0.0504739106674201,0.802508439634114,0.0388561497534472,0.106194690265487,0.0921233575074262,0.0639956357053797,0.000306490096126108
"252",0.205882352941176,0.0659053516218787,0.798300674032872,0.126643455708178,0.194690265486726,0.142788716370056,0.00404803586368554,0.0154689443701639
"253",0.0882352941176471,0.0462503930852231,0.801063511226934,0.0169388930384015,0.079646017699115,0.0420913733264895,0.047499910064668,0.000128081072287292
"254",0.137254901960784,0.0293010008058013,0.797846110084591,0.0671015155691774,0.132743362831858,0.0964060340930863,0.00498436979225731,0.000335586305856936
"255",0.0980392156862745,0.0231423391535004,0.79968878531512,0.0169388930384273,0.115044247787611,0.0405887360683366,0.00641866158021167,0.000128081072287423
"256",0.147058823529412,0.0391104925029198,0.798704690375752,0.0925967901943282,0.150442477876106,0.0866826782276832,0.0110314567494562,0.000994183806718073
"260",0.303921568627451,0.0888921535233887,0.791838919174244,0.402362621279646,0.283185840707965,0.194336500508147,0.00455177098979054,0.028262555766754
"261",0.607843137254902,0.795668809444053,0.800420961184858,0.70073449785199,0.557522123893805,0.647703478191493,0.00242925058440205,0.7814193647579
"262",0.186274509803922,0.126698819138233,0.795450125336853,0.124416187231882,0.168141592920354,0.078342828536984,0.0352906954656428,0.0869938768553295
"263",0.568627450980392,0.427125020521852,0.798277296049484,0.736204643121081,0.539823008849557,0.672987607458678,0.00657078290401601,0.32897517290985
"264",0.137254901960784,0.0535002948333757,0.798827038582424,0.0908566213538932,0.123893805309735,0.171881213879821,0.009276382053604,0.0229222773154414
"265",0.225490196078431,0.117912286912729,0.794794366238904,0.25993901550534,0.20353982300885,0.18595841398392,0.0024354845499952,0.0833380302389444
"266",0.245098039215686,0.0814507775178888,0.798017042233503,0.189417514831022,0.221238938053097,0.183083258335228,0.00485616796496206,0.0291452725671741
"267",0.274509803921569,0.0986811122291563,0.797060334647542,0.244576394722177,0.265486725663717,0.213750049466738,0.0234939956860951,0.035579889903381
"268",0.117647058823529,0.0281556134415382,0.799797566867272,0.0674914394161016,0.115044247787611,0.197837336004723,0.00191295189495467,0.00896059474964479
"270",0.156862745098039,0.0620968934122255,0.79653416416565,0.180792153526655,0.150442477876106,0.150033060380301,0.0650103452753596,0.00932367961762083
"272",0.127450980392157,0.159063103512179,0.799247561882514,0.0773742466375203,0.115044247787611,0.109117809308851,0.335703443594221,0.0093128478231942
"273",0.147058823529412,0.037954825000723,0.798305987400658,0.0894836852381899,0.132743362831858,0.111528601067665,0.00378729395852641,0.00957636199188723
"275",0.215686274509804,0.036174876843788,0.785872526626762,0.184503113297311,0.20353982300885,0.076737238553949,0.00374858279855233,0.00583685218728873
"276",0.0490196078431373,0.0178875598764632,0.78416531516292,0.0766828143844116,0.0442477876106195,0.0326117619569833,5.89575598666483e-05,0.00318252450509069
"277",0.156862745098039,0.0519352506944753,0.797251069825057,0.107158955055931,0.15929203539823,0.129233132664853,0.0444791460886364,0.00224562803957773
"280",0.127450980392157,0.0280699894516503,0.79023396044013,0.0782400717971515,0.115044247787611,0.0620122563649186,0.0187728212404094,0.000359196010369008
"281",0.127450980392157,0.0335000456326843,0.799317869432767,0.073828289017096,0.123893805309735,0.139344920373145,0.00216324824957069,0.00339317083178596
"282",0.107843137254902,0.0287086993024911,4.72256940408224e-07,0.209279602764281,0.0973451327433628,0.00386310767582817,5.89497474737878e-05,0.00257935551447968
"285",0.117647058823529,0.248052842352732,0.80258468851298,0.0449345721462524,0.115044247787611,0.0570901298334616,0.594338638693976,0.000372782234772597
"286",0.127450980392157,0.0264579195967323,0.798701499181789,0.0745470590068045,0.115044247787611,0.220136858610992,0.00644351190622594,0.00113353746528745
"287",0.117647058823529,0.0180497763517987,0.784933212669223,0.058488371989502,0.106194690265487,0.0389145912640561,0.00537794565064215,0.000456701047902856
"289",0.117647058823529,0.0294155730606512,0.7988046939565,0.0904280535825742,0.106194690265487,0.228897510957965,0.0186093746973416,0.00193601219246842
"292",0.147058823529412,0.026478336975611,0.796748995459284,0.134024735699581,0.132743362831858,0.143534151080029,0.00573652558488629,0.0018029240908913
"295",0.0980392156862745,0.0216960613317765,0.792781109494138,0.0395053284975639,0.0884955752212389,0.0548890653279634,0.00911230087457714,0.000347034273880293
"299",0.0294117647058824,0.0102713648844078,0.78378397511846,0.0511195893931339,0.0265486725663717,0.0159457417876514,5.09012977543195e-05,0.000282213678479663
"300",0.0980392156862745,0.0132046666179915,0.789639745463322,0.0460787148627359,0.0884955752212389,0.078453243595999,0.000833600510059487,0.00029795095053452
"301",0.0882352941176471,0.0269568100784107,0.786137336708136,0.167626202467954,0.079646017699115,0.0925898516644095,0.000996139183737488,0.000947926261836814
"304",0.127450980392157,0.241403840759368,0.797839741348643,0.101482223458161,0.115044247787611,0.11345260063966,0.608435505325069,0.00110594036189302
"305",0.117647058823529,0.0342084766358281,0.798163613436133,0.0539434194362744,0.106194690265487,0.0945950651839309,0.00525429050463532,0.000966825751157669
"306",0.0294117647058824,0.0101982900544428,9.44557302748125e-07,0.0694726674419862,0.0265486725663717,0.00715037072994087,9.21605696328399e-16,0.00037814530666466
"308",0.147058823529412,0.0349614103498476,0.794322716132907,0.158743744029137,0.141592920353982,0.136510796028721,0.00399350860033435,0.00401120408306346
"311",0.205882352941176,0.0229661676293464,4.25344143208717e-06,0.178745662735018,0.20353982300885,0.0249840704902057,0.00403306675022219,0.00158014795949216
"314",0.333333333333333,0.0708715630151133,0.804535529935633,0.191382125238441,0.300884955752212,0.245185555079579,0.00667527247159245,0.000655288813178657
"315",0.196078431372549,0.0469073600564294,0.797452499825176,0.125758991413826,0.176991150442478,0.147844752228796,0.0438154841380774,0.00102807219162963
"316",0.137254901960784,0.0240687259261122,0.797630690616362,0.0652784390490704,0.123893805309735,0.0830163648023808,0.00610358335380779,0.000337130046765131
"317",0.137254901960784,0.0288025454371436,0.795832268098902,0.067248807686401,0.150442477876106,0.075153211111922,0.00330319757524569,0.000393939936457099
"318",0.107843137254902,0.0361296146994546,0.800362209919748,0.0318975304231442,0.0973451327433628,0.0613431821300823,0.00425554522781323,0.000253290646088315
"327",0.147058823529412,0.025284605393859,0.790811334114032,0.122395744346091,0.150442477876106,0.0965694607388812,0.00918991047863813,0.00127714646258547
"328",0.196078431372549,0.0672671881155399,0.797336930249236,0.191880881383332,0.194690265486726,0.252867496502474,0.00869530050912654,0.00607783550645258
"331",0.0980392156862745,0.0275403849876572,0.801447819898421,0.0330184514229513,0.0884955752212389,0.163537253262243,0.00903300082928957,0.000253080091343372
"333",0.0392156862745098,0.00611255555700433,4.72256940408224e-07,0.0622143298045969,0.0353982300884956,0.000525299524995982,0.000317989205262905,0.00181638263904676
"335",0.156862745098039,0.0628111523959731,0.803540630550681,0.166169155407233,0.15929203539823,0.184205735937594,0.0871799678344547,0.00208238736854314
"336",0.00980392156862745,0.0011615167402725,4.72256940408224e-07,0.00898124414838196,0.00884955752212389,0.000270984887267438,4.13548001767611e-05,0.000123831022038881
"340",0.205882352941176,0.04463631673285,9.44600740654192e-07,0.241735820274482,0.185840707964602,0.00975784944629411,0.00180971641856927,0.0151570303098083
"343",0.264705882352941,0.115389709206041,0.786798589575568,0.310148759727581,0.292035398230089,0.123688937834547,0.00632505461028123,0.0642884199386127
"344",0.392156862745098,0.269464198044814,0.793087276730305,0.460963998466199,0.424778761061947,0.24303077410285,0.00218041327519434,0.201421809070543
"345",0.529411764705882,0.443865560426966,0.795786856357963,0.610243054486413,0.548672566371681,0.340022814405831,0.00240581046136557,0.34606582871792
"346",0.284313725490196,0.197200289274204,0.799173006696622,0.331153353667893,0.31858407079646,0.394372528082528,0.00372605333031527,0.138757195557942
"347",0.294117647058824,0.132280133453454,0.795497609423375,0.303285287495347,0.36283185840708,0.310280904823926,0.00442857531535346,0.0673893903970866
"348",0.42156862745098,0.410505046300378,0.798398451251499,0.496897684447055,0.415929203539823,0.556730472871414,0.00291945044952569,0.373768848288393
"349",0.117647058823529,0.097409722558078,0.799751704392512,0.0514660148293533,0.106194690265487,0.0799616133659038,0.154531757084116,0.00945104906050716
"351",0.0392156862745098,0.00677443892829974,4.72256940408224e-07,0.0621622624054251,0.0353982300884956,0.00618270922564565,1.22476637679578e-15,0.00043799556778251
"352",0.107843137254902,0.00854986165403772,0.789843614074471,0.0187664271900468,0.0973451327433628,0.0142715583010541,0.00628290370671659,0.000167918122639834
"354",0.156862745098039,0.187213877723701,0.803288790920504,0.159012670241966,0.150442477876106,0.152365709887333,0.43852708688133,0.00219745702363627
"355",0.107843137254902,0.0163525067763528,0.79112434134396,0.0520456500113351,0.0973451327433628,0.0847340487271254,0.00187738268074482,0.00196717946572519
"356",0.186274509803922,0.0311163193698501,0.796916283753086,0.140250205855379,0.168141592920354,0.194608116021444,0.00718918265934125,0.00409260203249139
"358",0.107843137254902,0.018034160041136,0.798211419960769,0.0253078091198518,0.106194690265487,0.103248602429838,0.0049518673403177,0.000212377336465819
"360",0.147058823529412,0.047674923597053,0.798063769272172,0.101124125722117,0.141592920353982,0.137998994936344,0.0052620824954319,0.00071677987615556
"369",0.0784313725490196,0.0156645175292155,0.796273980952663,0.0816433685080676,0.0884955752212389,0.122902022531415,0.000745172050329957,0.000502627917331957
"375",0.166666666666667,0.0962161764567543,0.800021621506177,0.157516242439443,0.150442477876106,0.354551407978048,0.16567357098085,0.00528639934743326
"381",0.196078431372549,0.052075383392751,0.7948923455099,0.245145300589469,0.176991150442478,0.121989786892811,0.00691833921529501,0.0178814329521243
