"","degree","eigenvector","pagerank","authorities","hubscore","betweenness","closeness","informationcent","eccentricity","densitymnc","lobby","leverage","localbridge"
"1011",2,2.9208203447489e-05,0.000110511424179629,5.96177976402988e-06,2.27715622680428e-16,2181,1175.40357142857,1.75287020408971,8,1,2,-0.179487179487179,0.458333333333333
"1012",1,2.91719274858805e-05,0.000110511424179629,5.96177976424451e-06,1.10509052183149e-16,0,1174.7369047619,0.619236713167886,8,0,1,-0.833333333333333,11
"1013",10,0.00159766584001926,0.000110511424179629,5.96177976231285e-06,0.00104756933139091,5133.14057941542,1417.90952380952,1.72359275630545,7,8,5,0.403487972296022,0.0263513128125178
"1014",1,2.91719274858801e-05,0.000110511424179629,5.96177976424451e-06,1.10509052183149e-16,0,1174.7369047619,0.619236713167888,8,0,1,-0.833333333333333,11
"1015",11,0.00236833842401981,0.000120061722461492,1.51502952228173e-05,0.000993420618829605,6533.37443375475,1542.71666666667,0.638629975312777,6,10,7,0.275573492721201,0.0252755739661588
"1016",4,0.000835384599732804,0.000148139004580854,6.45253212870654e-05,4.42036208732595e-16,0,1431.4119047619,0.619236713167887,7,3,4,-0.525292397660819,0.8004158004158
"1017",6,0.00199847420730813,0.000164254697488522,0.000530639981616866,6.69751831413023e-16,0,1455.48333333333,0.619236713167889,7,5,6,-0.406664946680427,0.381115553017323
"1018",5,0.00341160587204011,0.000177763754494895,0.00237516404291123,5.759865750152e-16,0,1468.74761904762,0.629792533333991,7,4,5,-0.455765639589169,0.531680867544539
"1019",15,0.0170562570799087,0.000167271518412081,0.00448368077577447,0.049543528600436,49748.9224742273,1657.66666666667,1.69165550384903,6,13,11,0.179697280759624,0.0236168804071022
"102",17,0.0130595154056636,0.000251458640680273,0.0126260499834592,3.1957908200126e-05,19120.9414634446,1691.01666666667,0.6204197457071,6,15,11,0.239588081139805,0.0217042172891473
"1020",4,0.00145795747376362,0.000152933720465151,0.00160272089142169,4.42036208732595e-16,0,1424.55952380952,1.67115161487769,7,3,4,-0.553632478632479,0.858736059479554
"1021",11,0.0226228330973914,0.000371679127341151,0.00355957817704717,1.285923516313e-15,0,1618.15238095238,1.15265860877675,7,10,11,-0.0885893092414832,0.103074421570937
"1022",25,0.0222813960815248,0.000476804738367557,0.00609689031666798,0.000717152527940752,116688.53274187,1762.95,1.65815405592779,6,26,12,0.377560428222749,0.0131393470686378
"1023",12,0.00440942013141031,0.000330426329959688,0.00114533965031297,1.33950366282605e-15,0,1644.5,1.52773535664997,6,11,11,-0.0396632492924053,0.0804143306209898
"1024",3,0.00128962452291308,0.000167181505250903,7.15658716545845e-05,3.34875915706512e-16,0,1446.55476190476,1.60037657674085,7,2,3,-0.69047619047619,1.78764897074756
"1025",15,0.00422673023034016,0.00019821613922462,0.00159760737473405,0.000834072215758354,60737.9830681676,1596.31666666667,1.15289563691614,6,13,10,0.260250652060193,0.0186087885627523
"1026",17,0.0779614964097052,0.000199221826153074,0.00117630537612469,0.295698186995544,58779.2608077305,1771.76666666667,0.623922656430916,6,15,11,0.0310382575307678,0.0269627351907606
"1027",16,0.00488522171448249,0.000203792593776853,0.00144841347303206,0.000481353967641042,80928.6745592135,1637.80952380952,1.3725804631344,7,14,11,0.237304294813276,0.0218253074445732
"1028",14,0.0353890724079948,0.000187937776105108,3.05687159830086e-05,0.108330617511417,24518.0944519671,1683.47619047619,1.60286677005344,7,13,9,0.108308335550109,0.0411590806462136
"1029",14,0.216706185092418,0.000180326585651134,6.66711474240334e-05,0.853910174267268,21882.036829014,1784.51666666667,1.37392123609304,6,13,12,-0.428232200094786,0.138438195656731
"103",7,0.00413315400280249,0.000197847126586074,0.00180606387534488,8.03702197695628e-16,0,1518.98571428571,0.931093690549032,7,6,7,-0.248546202106574,0.229725026105117
"1030",15,0.00403334545053148,0.00020671728896641,6.20158442301358e-05,0.000684391187248189,78252.6243010141,1611.71666666667,1.93013273384682,6,13,10,0.307901823046755,0.0161023850015641
"1031",3,0.00624594711774742,0.00018365397755329,3.9111594157422e-05,3.34875915706512e-16,0,1454.60476190476,0.935575714132395,7,2,3,-0.723214285714286,2.01541571897902
"1032",3,0.00117841002811582,0.000159746792645877,0.000313047567973772,3.34875915706512e-16,0,1429.69285714286,0.621832424454966,7,2,3,-0.641391941391941,1.49253731343284
"1033",11,0.00652623529264436,0.000118639998847253,1.82871105285101e-06,0.0059094259850897,25933.4326022689,1605.50238095238,1.58045866202923,7,10,8,0.106971538366887,0.0405607310588908
"1034",10,0.00315209469626303,0.000210369709694334,0.000294816491158472,1.1519731500304e-15,0,1545.5619047619,0.627059054885117,7,8,10,-0.109212536588848,0.122894836034678
"1035",1,0.000229995729271106,0.000110663423198251,8.54787540704086e-05,1.10509052183149e-16,0,1267.96904761905,1.68601943065842,8,0,1,-0.833333333333333,11
"1036",7,0.022758878030257,0.000429546400664825,0.00139369606136539,8.03702197695628e-16,0,1590.6619047619,0.954271198304156,7,6,7,-0.216327751196172,0.149734740559885
"1037",4,0.00193834075958032,0.000143355832305965,0.0020736202712647,4.42036208732595e-16,0,1416.93095238095,1.71130197650082,7,3,4,-0.472829131652661,0.696881091617934
"1038",3,0.000786745001193955,0.000139335729062092,9.54203065931162e-05,3.34875915706512e-16,0,1370.10476190476,0.607802349959892,7,2,3,-0.596638655462185,1.31623931623932
"1039",15,0.0113030498224644,0.000174650529111241,0.000138553809619774,0.000803423152765058,23410.995941097,1633.24285714286,1.67498195069434,7,13,11,0.260309962941542,0.0192618534482759
"104",3,0.000735097916272311,0.000119980162870078,4.61143401941989e-05,3.61665988963032e-16,2181,1320.175,1.64688879202312,8,2,3,-0.212820512820513,0.28169014084507
"1040",13,0.00912915701528148,0.000147087064808331,0.00955889703219846,0.000706450497673798,20880.4208225616,1592.10952380952,1.10346909623862,7,12,9,0.26112054186223,0.0237005725073359
"1041",12,0.0119408918721446,0.000123019984577188,0.00783953925212146,0.00154413688944028,6962.92277814239,1575.46904761905,0.863954249850123,7,11,8,0.272176940706352,0.0324081768323085
"1042",4,0.00290636273090334,0.000146114986074777,0.00209539960363443,4.42036208732595e-16,0,1423.68095238095,0.589144902635894,7,3,4,-0.490686274509804,0.730834752981261
"1043",5,0.00161888169715937,0.000138579910565887,4.62575056316975e-05,0.000261380789392355,1127.8563521597,1384.82857142857,1.06923823644634,7,4,4,-0.21499828001376,0.270967741935484
"1044",8,0.00281810565437038,0.000213943252032106,0.00110636199707254,8.84072417465191e-16,0,1527.04047619048,1.38212127188979,7,6,8,-0.201577111809983,0.184715393106216
"1045",1,0.000420817517470863,0.000111035721985296,2.23356545551821e-05,1.10509052183149e-16,0,1249.33095238095,0.631774473271216,8,0,1,-0.846153846153846,12
"1046",10,0.14789687591865,0.000111035721985296,2.23356545532435e-05,0.588704727695816,7028.78351174034,1744.22619047619,1.29986579609007,7,8,10,-0.645367746749374,0.416761483823452
"1047",10,0.0086897857545557,0.000218470785014181,0.00564904850349026,1.1519731500304e-15,0,1664.63333333333,1.70719356976714,6,8,10,-0.292421412107522,0.170958909562691
"1048",18,0.00435493793341313,0.000219813900568191,0.00141519737799577,0.000784505388125776,25916.3000599638,1623.41666666667,0.565293464933972,6,16,10,0.390587210972354,0.0140179145026249
"1049",5,0.00138130659954638,0.000174194924884823,0.000139691911862493,5.759865750152e-16,0,1471.50238095238,1.62333497874157,7,4,5,-0.499446987032799,0.593134825893058
"105",13,0.0235637556908362,0.000140893487109645,0.00418682326788627,0.001332754119198,27215.609891691,1633.34285714286,1.63316345562018,7,12,10,0.153127981186452,0.0298190270944435
"1050",8,0.00889076436127011,0.000373376082314839,0.00285586909520373,8.84072417465191e-16,0,1567.32857142857,1.44636115998741,7,6,8,-0.218911367343618,0.167816301782478
"1051",2,0.000161788406800625,0.000128762334822509,1.59370089260928e-05,2.21018104366298e-16,0,1292.24047619048,1.60043693831339,7,1,2,-0.718181818181818,3
"1052",5,0.00122396223741289,0.000160855020135637,0.000561232899976952,5.759865750152e-16,0,1463.3119047619,0.610312601204628,7,4,5,-0.543004906654549,0.656513026052104
"1053",1,0.00015347548487175,0.000119263204844531,1.13477253639086e-05,1.10509052183149e-16,0,1277.79285714286,1.41115077454322,7,0,1,-0.894736842105263,18
"1054",8,0.00313932482129208,0.000220189708530987,0.000111335496385791,8.84072417465191e-16,0,1542.02142857143,0.952015346557212,7,6,8,-0.241174703760516,0.20186652027292
"1055",11,0.00336966582646701,0.000133154760965312,2.15664011698207e-05,0.00131934102546335,24601.2881205738,1524.92142857143,1.54121177398071,7,10,6,0.255510247594159,0.0307546776629973
"1056",13,0.00778313307712154,0.000477570775038445,0.00273904520364283,1.41987388259561e-15,0,1599.00952380952,1.57818410654066,7,12,11,0.111191820490558,0.0481131387748159
"1057",11,0.00872889756756989,0.000112152250940524,2.13564294881967e-05,0.000910365270191426,23825.3744564481,1527.11428571429,0.56529346493397,7,10,7,0.287407824822012,0.0312239383527371
"1058",3,0.000964409583147944,0.000129863080498113,4.59083882345472e-05,3.34875915706512e-16,0,1330.35238095238,0.592745080804228,7,2,3,-0.56043956043956,1.18279569892473
"1059",12,0.193534545602978,0.000128873764280657,1.90414353052683e-05,0.826621458939304,12809.8613989294,1778.83333333333,0.565293464933974,6,11,12,-0.605499130505526,0.290621957450997
"106",9,0.00499781988976612,0.000246877396744424,0.00062408173056316,1.0180227837478e-15,0,1565.11428571429,1.1334511001557,7,7,9,-0.168281815650237,0.1541695865452
"1060",4,0.00241968241389591,0.000147690650886229,0.00155187788574782,4.42036208732595e-16,0,1424.70238095238,0.609193301645838,7,3,4,-0.503070175438596,0.753424657534247
"1061",11,0.00479717215564778,0.000245767155192519,0.00290224475720844,1.285923516313e-15,0,1570.5619047619,0.933633737090502,7,10,11,-0.0550431854779681,0.100399591890045
"1062",2,0.00135943021074712,0.000129706035897821,0.001181473216111,2.21018104366298e-16,0,1355.24166666667,0.93084832777856,8,1,2,-0.750915750915751,3.48333333333333
"1063",11,0.00076935501583278,0.000110111964626179,1.31682652811222e-05,2.29493667784251e-05,19393.1626256847,1436.17142857143,1.93646398944019,7,10,6,0.390594401336089,0.022181146025878
"1064",9,0.0268515148939116,0.000360984797621713,0.000111164712660144,1.0180227837478e-15,0,1603.0119047619,1.6117745882814,7,7,9,-0.223376623376623,0.165064053015078
"1065",1,0.000307621327114696,0.000110111964626179,1.31682652832905e-05,1.10509052183149e-16,0,1218.63095238095,1.50490238193594,8,0,1,-0.833333333333333,11
"1066",4,0.00170772791256997,0.000145688176401162,6.37647608134162e-05,4.42036208732595e-16,0,1405.90952380952,0.609075490974519,7,3,4,-0.499019607843137,0.747386759581881
"1067",11,0.020820622889999,0.000377038775552144,0.000129317483700717,6.41095811679849e-06,8365.27792952662,1579.01666666667,0.565293464933974,6,10,7,0.177867305499377,0.0266890868030776
"1068",12,0.0204778304442764,0.000276178216072475,0.000846127484027658,0.000443468539351257,43933.9729474111,1625.65,1.59120175720153,6,11,10,0.0368067637331465,0.0426921502172281
"1069",2,0.0197896804670649,0.00021629957246572,0.00242503545123562,2.21018104366298e-16,0,1460.47857142857,1.14491692939495,7,1,2,-0.805555555555556,4.375
"107",6,0.00232824189291361,0.000181174123518176,0.00011925046524668,6.69751831413023e-16,0,1491.93095238095,1.64803139140518,7,5,6,-0.365320002905815,0.355305466237942
"1070",5,0.0188142813391746,0.000257487121102264,3.91132371762923e-05,5.29667111476052e-05,1419.31055362766,1529.5619047619,0.565293464933971,7,4,5,-0.412777777777778,0.395886889460154
"1071",3,0.0187092420088481,0.000251193413341737,0.000315120723857751,3.34875915706512e-16,0,1514.30238095238,0.633780213226696,7,2,3,-0.790408122748802,2.78145695364238
"1072",2,0.0180796216294744,0.000220109299692707,1.24533837182612e-05,2.21018104366298e-16,0,1461.81666666667,1.67301261292378,7,1,2,-0.829365079365079,5.1219512195122
"1073",1,0.0179533045899823,0.00020775035548554,6.88681466632013e-06,1.10509052183149e-16,0,1433.17619047619,1.70925082497606,7,0,1,-0.971830985915493,70
"1074",1,0.0179533045899823,0.00020775035548554,6.88681466632013e-06,1.10509052183149e-16,0,1433.17619047619,1.27707567349732,7,0,1,-0.971830985915493,70
"1075",9,0.00883719560179292,0.000100579023296235,0,0.000166154838240072,0,1463.05714285714,1.56873052413746,7,7,5,0.343939393939394,0.0323624595469256
"1076",2,0.00043057369100892,0.000120421738216226,7.50783636059901e-06,2.21018104366298e-16,0,1272.16785714286,1.62860227117324,8,1,2,-0.675324675324675,2.57142857142857
"1077",5,0.00201869300842539,0.000151413628626543,3.94610177902413e-05,0.000734777341955293,11773.958467036,1479.72380952381,1.76326125529755,7,4,5,-0.446031746031746,0.50671286271113
"1078",2,0.00124210138816177,0.000119876650129957,1.20898446324562e-05,2.21018104366298e-16,0,1272.31428571429,1.26267062878183,7,1,2,-0.664335664335664,2.475
"1079",2,0.00043057369100892,0.000120421738216226,7.50783636059901e-06,2.21018104366298e-16,0,1272.16785714286,1.6660177685154,8,1,2,-0.675324675324675,2.57142857142857
"108",19,0.0401507003371178,0.000341945803696299,0.0051736571497131,0.000748778707025165,267142.240774901,1713.58333333333,1.73261728661725,6,17,11,0.275928387816104,0.0196526956378199
"1080",2,0.000690698790892888,0.000110078153274213,2.4033990084049e-06,6.97317483037461e-06,495.986413377881,1317.44761904762,0.610821085554101,7,1,2,-0.707070707070707,2.88
"1081",12,0.00347859391377503,0.000121483280871973,0.00125254646101856,4.72876012651495e-05,7426.40013076879,1463.06428571429,1.62448897929258,7,11,6,0.430068232421174,0.0187804408244132
"1082",12,0.222730371692053,0.000121117746503771,1.03459630474027e-05,0.853892951219162,6606.95162429168,1774.03333333333,1.65261357065279,6,11,12,-0.594497006084612,0.2585400133947
"1083",1,0.000311437935655891,0.000110078153274213,2.40339900862069e-06,1.10509052183149e-16,0,1178.20952380952,0.572561614420224,8,0,1,-0.8,9
"1084",20,0.019936157976325,0.000207674930611422,0.0122416720974244,0.000821377266188893,30791.1988041707,1705.11666666667,1.78403564540867,6,21,11,0.293315133114591,0.0239735549397098
"1085",7,0.0020051676233239,0.000230462144900439,7.12675276394301e-05,8.03702197695628e-16,0,1497.5,0.608027325984781,7,6,7,-0.22989417989418,0.186295183223471
"1086",13,0.0310651215679232,0.000160376958827771,5.40799576115387e-05,0.0998790792356348,13541.1962611594,1665.4,1.66774188135753,6,12,9,0.0878685125162205,0.0320242044829857
"1087",10,0.00382251776783958,0.000354468828904487,0.000242796956550448,1.1519731500304e-15,0,1586.03333333333,1.42908197971722,6,8,10,-0.133554488989272,0.120495463865405
"1088",3,0.00273829073265261,0.000139509108617367,0.00180783473308849,3.34875915706512e-16,0,1431.02380952381,1.13270282416563,7,2,3,-0.645186335403727,1.53023006955591
"1089",14,0.00529371787418265,0.000193188004795806,0.00141122311708399,0.00177261038600673,43643.6595884779,1659.25952380952,1.92150764111077,7,13,11,0.114491193137899,0.0427823129873573
"109",10,0.0111408174633789,0.000100579023296235,0,0.000519353706913723,0,1586.26904761905,1.38281522188195,7,8,7,0.0276827560069346,0.0764679107874374
"1090",15,0.00274940311538139,0.000219135205290931,5.96852360582029e-05,0.00113502885388133,6494.19309777631,1576.23571428571,0.557968691605481,7,13,8,0.336899918879324,0.0227554518270002
"1091",11,0.0277240946218908,0.00011206555508394,0.00525734235740995,0.000514972992249679,2143.2701084879,1535.52619047619,0.358179307472866,7,10,7,0.262905982905983,0.0357079015176948
"1092",2,0.00133754823318319,0.00012052709724725,2.27059102879686e-05,2.21018104366298e-16,0,1290.11428571429,1.13357416150039,7,1,2,-0.692307692307692,2.75
"1093",2,0.0014645703563381,0.000126504941922604,2.26018357251181e-05,2.21018104366298e-16,0,1327.84523809524,0.628301869076958,7,1,2,-0.740890688259109,3.33928571428571
"1094",14,0.219650977915314,0.000164046249331113,2.31809662387463e-05,0.819407271308275,19150.7891892043,1760.15,0.876386317344486,6,13,12,-0.444075364126151,0.148486678080137
"1095",4,0.0015984070414354,0.000148951411332113,3.75255040144529e-05,4.42036208732595e-16,0,1392.82857142857,1.67634058861449,7,3,4,-0.523308270676692,0.790140845070422
"1096",2,0.00105208232858998,0.000122941266788578,2.14854469833341e-05,2.21018104366298e-16,0,1311.89047619048,0.60295847097364,7,1,2,-0.703296703296703,2.8695652173913
"1097",7,0.0253764626272267,0.000306627541604887,0.000675114446069358,8.03702197695628e-16,0,1593.50952380952,1.5278963174427,7,6,7,-0.372187456542901,0.291166762198293
"1098",9,0.000235883008128777,0.000100579023296235,0,0.000317272190400947,0,1296.13571428571,0.467129979464625,7,7,3,0.567424242424242,0.0231023102310231
"1099",1,8.31292192887517e-06,0.000110078153274213,4.58928356218417e-06,1.10509052183149e-16,0,1068.45952380952,0.604530169477973,8,0,1,-0.8,9
"11",14,0.0210244835982256,0.000142570943728597,5.9351960942964e-05,0.0288009236618768,18528.1184994289,1619.7,1.27488166962434,6,13,9,0.244622516047635,0.0196756777610681
"110",18,0.0124062198731775,0.000214288829727774,9.55741303538505e-05,0.00103981571075649,33299.5727893789,1638.33571428571,1.66288621923137,7,16,10,0.377069799528965,0.0138349863446888
"1100",6,0.00163457140093052,0.000174475214521958,7.27950016585852e-05,6.69751831413023e-16,0,1470.08571428571,0.942334112624105,7,5,6,-0.324186314201794,0.320603841267469
"1101",1,8.31292192887299e-06,0.000110078153274213,4.58928356218417e-06,1.10509052183149e-16,0,1068.45952380952,0.604530169477971,8,0,1,-0.8,9
"1102",2,0.000369378006780108,0.000120568182034242,3.91154322848106e-05,2.21018104366298e-16,0,1252.30833333333,1.61885174766033,8,1,2,-0.651515151515151,2.36842105263158
"1103",7,0.00346264899807292,0.000281576186248058,0.0024537962308152,8.03702197695628e-16,0,1472.86428571429,0.927903860152485,7,6,7,-0.10132668628092,0.133008648920984
"1104",2,0.000255486855352395,0.000123703754902232,1.85503848608214e-05,2.21018104366298e-16,0,1268.17023809524,0.928082718367266,8,1,2,-0.684848484848485,2.65909090909091
"1105",2,0.000627957057108142,0.000118627370254393,1.27550911360093e-05,2.21018104366298e-16,0,1226.34166666667,0.581304050132912,8,1,2,-0.651515151515151,2.36842105263158
"1106",2,0.000164832986793868,0.000120570022731236,1.04708065082743e-05,2.21018104366298e-16,0,1226.31547619048,0.633896513004492,8,1,2,-0.675324675324675,2.57142857142857
"1107",3,0.000625171626412907,0.000126126663299489,1.98849459540782e-05,1.81740035032072e-06,16019.7690108522,1386.77380952381,0.467129979464628,7,2,3,-0.632142857142857,1.47065940713854
"1108",9,0.00799076174883299,0.000100579023296235,0,2.26526784753527e-05,0,1425.96428571429,0.467129979464626,7,7,4,0.450182943990994,0.0257445439120005
"1109",2,0.000686750976626798,0.000120596449538921,2.24795455482776e-05,2.21018104366298e-16,0,1290.54761904762,0.581304050132907,7,1,2,-0.675324675324675,2.57142857142857
"111",14,0.0201967165549065,0.000157558849962353,2.50160637142478e-05,0.00276183564184203,32952.0077858807,1665.40952380952,1.55204624465331,7,13,10,0.109239865216588,0.0471760806422298
"1110",1,0.000281608154386636,0.000110078153274213,3.27666804841782e-07,1.10509052183149e-16,0,1154.1619047619,0.6112766482253,8,0,1,-0.8,9
"1111",11,0.00190441005682371,0.000110078153274213,3.2766680268389e-07,0.00130634598437918,282.400783427099,1426.24047619048,1.70322962867939,7,10,5,0.402258852258852,0.034564108191145
"1112",1,0.000281608154386637,0.000110078153274213,3.27666804841782e-07,1.10509052183149e-16,0,1154.1619047619,0.611276648225299,8,0,1,-0.8,9
"1113",10,0.218839103508742,0.000110078153274213,3.27666802888078e-07,0.826462026632247,5740.5992165729,1726.7,0.467129979464624,6,8,10,-0.68834789983367,0.438742153859752
"1114",2,0.00116972024356409,0.000120589074965684,7.41471156112077e-07,2.21018104366298e-16,0,1250.76547619048,1.27393838890532,8,1,2,-0.675324675324675,2.57142857142857
"1115",8,0.00275895646903712,0.000226588624292393,0.000123570767473409,8.84072417465191e-16,0,1542.49523809524,1.13194664331495,7,6,8,-0.203071404000197,0.183518071372892
"1116",2,0.00040142829514779,0.000120727733791716,2.22901805143752e-05,2.21018104366298e-16,0,1291.3119047619,0.91243901088651,8,1,2,-0.675324675324675,2.57142857142857
"1117",10,0.0515257903991849,0.000100579023296235,0,0.19284239923041,0,1641.90952380952,0.467129979464626,7,8,8,0.0159538733146857,0.0375428672334
"1118",12,0.0038332530610266,0.000134131797439637,0.00286569659949528,0.000706728537239305,50820.7152148726,1530.29761904762,0.467129979464622,7,11,7,0.321951011951012,0.0249089863958613
"1119",1,0.00181585726038527,0.000109128240276415,0.00278942964338803,1.10509052183149e-16,0,1289.04880952381,0.894314735136436,8,0,1,-0.818181818181818,10
"112",16,0.0212298753887988,0.000194514129665901,4.72241172527342e-05,0.000978356239937515,53377.492544553,1640.90952380952,0.918291991755941,7,14,12,0.240509362753687,0.0226238094185764
"1120",7,0.00363978865731139,0.000191690548600068,0.00293850996763965,8.03702197695628e-16,0,1514.3880952381,0.620010155432285,7,6,7,-0.261938268130219,0.242379728240911
"1121",1,0.00181585726038527,0.000109128240276415,0.00278942964338803,1.10509052183149e-16,0,1289.04880952381,0.93947133541542,8,0,1,-0.818181818181818,10
"1122",8,0.00693008502880557,0.00018278694124949,0.00678104001256109,8.84072417465191e-16,0,1543.53095238095,1.28653393910378,7,6,8,-0.222470317207159,0.19410734503255
"1123",9,0.00561725651395892,0.000216157771454038,0.00305087304735026,1.0180227837478e-15,0,1563.55714285714,1.12958719605928,7,7,9,-0.196034395126954,0.161766037257427
"1124",13,0.0069877983848017,0.000115890911937378,9.07310636290155e-06,0.000530358847759458,19369.7411673416,1507.29047619048,1.92810513309424,7,12,6,0.450140714593047,0.0163723816987805
"1125",1,0.000246262004577635,0.000108787962891799,7.67154265569324e-06,1.10509052183149e-16,0,1205.57142857143,1.69767195782868,8,0,1,-0.857142857142857,13
"1126",3,0.000478914194348383,0.000108787962891799,7.67154265525121e-06,1.63084853832152e-06,2270.94166666667,1269.48095238095,0.467129979464628,8,2,3,-0.252777777777778,0.448275862068965
"1127",4,0.0020802313810454,0.000138170239379047,0.000374987422155411,4.42036208732595e-16,0,1391.81428571429,1.6193657739338,7,3,4,-0.490686274509804,0.730834752981261
"1128",1,0.000246262004577635,0.000108787962891799,7.67154265569324e-06,1.10509052183149e-16,0,1205.57142857143,1.37598755846471,8,0,1,-0.857142857142857,13
"1129",17,0.154825348693539,0.000209164620758122,0.000104366201497533,0.471760721552317,24794.2422697407,1748.3,1.06395797526553,6,15,12,-0.0818688683848161,0.0530226390434129
"113",21,0.202084263487448,0.000341476946615245,0.000705228999151311,0.790025293736558,63415.5063337832,1838.4,1.37978248924862,6,22,14,-0.0984751192234584,0.0373290437139967
"1130",3,0.0013242336673774,0.000118152857418843,2.45820811882789e-05,0.000516376734329707,1616.51142980201,1370.37857142857,0.467129979464625,7,2,3,-0.589285714285714,1.28828828828829
"1131",2,0.000399761797736111,0.000118475542562955,2.99898464541841e-05,2.21018104366298e-16,0,1287.38095238095,0.614048003053269,7,1,2,-0.712820512820513,2.97916666666667
"1132",2,0.000262585326106749,0.000215678999806573,7.68493944422299e-06,2.21018104366298e-16,0,1238.04047619048,1.69484268765467,8,1,2,-0.466666666666667,1.21875
"1133",3,0.000600806566928662,0.000119428022313858,2.90038338602667e-05,3.61665988963032e-16,2181,1315.15714285714,1.67165396833492,7,2,3,-0.241666666666667,0.287292817679558
"1134",2,0.0023631544366251,0.00011653749123671,0.00295344951014989,0.000199098168667989,230.04430671238,1366.48333333333,0.63680382926825,7,1,2,-0.682352941176471,2.60869565217391
"1135",14,0.205854400294301,0.000147909519621792,0.00538618671175013,0.802748965638117,15742.0402349067,1779.25,0.941945251070607,6,13,13,-0.437497638411406,0.148306499111949
"1136",11,0.0363546307564672,0.000111768585881064,8.09169334994688e-06,0.07596909596568,11209.8416278158,1657.05952380952,1.7293968868244,7,10,10,-0.0687305196491732,0.0781415059908382
"1137",19,0.0107510417474607,0.000213284401830639,0.00270403748334976,0.00121559617738215,84318.4723415189,1690.32619047619,1.69400038315104,7,17,12,0.3120354460302,0.0142853999810908
"1138",12,0.0118630330088637,0.000136569191768858,0.00111586875153704,0.000509304571604417,11142.4432260203,1603.43333333333,1.49876830013684,6,11,9,0.132664223623303,0.0482062321363644
"1139",14,0.0153132700515338,0.000133521278942943,0.00260798418579416,0.00155231354421631,45803.9779133405,1642.95,0.599917081385055,6,13,11,0.161135242677234,0.0237010824550519
"114",4,0.0119475510219112,0.000317485802086885,0.000726558758589602,4.42036208732595e-16,0,1480.73095238095,0.944139543154614,7,3,4,-0.342490842490842,0.346820809248555
"1140",4,0.00267228797325841,0.00014582447613904,0.0011634276378182,4.42036208732595e-16,0,1441.84285714286,0.616152565769393,7,3,4,-0.525,0.793269230769231
"1141",12,0.0179591877861733,0.000124722182380206,0.00113277139293811,0.000933589438455075,23327.078883047,1614.62619047619,1.92890598274504,7,11,9,0.0701722021516072,0.0647494113689876
