"","x"
"407",83
"408",56
"409",16
"410",65
"411",30
"412",47
"413",15
"415",4
"421",17
"423",17
"424",20
"426",13
"427",13
"428",15
"429",22
"430",24
"433",22
"438",15
"439",16
"442",9
"445",15
"446",12
"447",20
"448",13
"453",65
"458",13
"463",17
"464",13
"465",3
"467",19
"468",17
"472",3
"473",15
"474",15
"475",14
"476",16
"480",15
"483",15
"484",13
"485",8
"486",19
"487",22
"489",13
"493",17
"495",45
"496",12
"498",21
"501",6
"504",10
"506",15
"507",13
"510",16
"511",8
"512",21
"515",28
"516",19
"519",13
"524",13
"526",15
"527",14
"528",9
"531",13
"533",16
"535",14
"536",11
"543",6
"545",22
"547",20
"549",12
"550",17
"556",14
"557",3
"558",18
"562",18
"563",12
"565",39
"566",45
"567",33
"568",42
"569",24
"570",21
"571",10
"574",18
"575",13
"576",17
"577",19
"580",18
"581",22
"582",21
"586",11
"590",21
"591",15
"592",18
"593",15
"595",16
"596",27
"597",14
"599",4
"601",15
"603",15
"604",15
"605",20
"610",22
"611",14
"615",23
"617",17
"620",19
"621",24
"628",33
"630",27
"631",23
"632",14
"633",31
"636",12
"637",23
"638",27
"639",21
"641",6
"642",21
"645",3
"647",19
"648",31
"649",25
"650",23
"654",16
"656",3
"657",15
"660",22
"661",17
"664",22
"666",16
"668",13
"669",33
"670",9
"671",15
"673",13
"674",21
"675",18
"676",5
"678",14
"683",17
"684",17
"685",21
"688",15
"691",15
"692",18
"693",33
"695",50
"696",40
"697",23
"698",34
"699",54
"702",20
"703",19
"704",12
"705",18
"706",13
"707",4
"708",12
"709",20
"713",15
"714",30
"716",14
"717",17
"719",19
"721",16
"722",19
"723",15
"726",18
"727",22
"728",11
"729",11
"734",10
"738",8
"740",13
"744",14
"745",5
"747",3
"748",13
"750",19
"753",24
"754",22
"756",28
"758",14
"760",9
"761",30
"762",26
"763",58
"765",43
"766",27
"768",14
"774",16
"776",11
"781",33
"786",24
"788",19
"789",24
"790",20
"791",15
"792",13
"794",42
"798",14
"807",5
"811",14
"816",3
"820",14
"821",13
"822",13
"823",16
"825",15
"826",19
"827",15
"829",14
"830",14
"831",12
"832",22
"835",18
"837",17
"838",24
"839",15
"840",16
"841",26
"842",15
"844",13
"846",19
"847",15
"849",15
"850",25
"851",21
"853",16
"855",25
"856",20
"857",13
"858",15
"859",15
"862",14
"864",17
"865",15
"866",15
"867",49
"868",7
"870",21
"871",18
"882",13
"886",16
"889",43
"890",15
"891",16
"892",17
"893",17
"894",7
"896",14
"897",17
"898",5
"901",24
"902",14
"904",20
"906",12
"911",19
"912",18
"916",13
"920",23
"922",15
"923",22
"924",16
"925",18
"927",16
"928",21
"930",14
"931",22
"932",19
"934",17
"935",23
"936",3
"937",13
"938",18
"941",16
"943",18
"945",33
"946",20
"948",8
"952",19
"954",12
"955",18
"956",14
"958",20
"959",3
"961",34
"963",15
"967",16
"968",13
"971",14
"972",14
"977",21
"980",5
"983",21
"984",37
"985",25
"987",57
"988",48
"989",56
"990",14
"992",21
"1003",24
"1008",19
"1015",17
"1017",13
"1018",15
"1019",15
"1021",29
"1024",22
"1025",19
"1026",19
"1030",14
"1031",27
"1033",4
"1034",5
"1042",26
"1048",16
"1050",31
"1051",7
"1052",13
"1053",23
"1054",100
"1057",27
"1058",38
"1061",16
"1065",15
"1067",10
"1068",3
"1070",15
"1071",11
"1072",21
"1073",20
"1076",12
"1079",19
"1080",16
"1082",15
"1084",7
"1085",6
"1086",16
"1092",13
"1094",10
"1101",18
"1102",16
"1105",19
"1107",19
"1109",24
"1110",15
"1111",17
"1112",17
"1113",13
"1116",34
"1117",14
"1118",3
"1121",15
"1122",13
"1123",10
"1126",6
"1128",13
"1130",18
"1133",4
"1135",15
"1140",15
"1141",22
"1143",28
"1145",18
"1151",27
"1152",10
"1153",16
"1154",15
"1157",17
"1158",19
"1159",15
"1161",7
"1162",3
"1164",49
"1165",30
"1166",17
"1167",9
"1168",19
"1169",19
"1171",18
"1172",22
"1176",27
"1177",15
"1180",13
"1183",11
"1184",15
"1185",33
"1186",35
"1188",13
"1191",7
"1192",16
"1193",13
"1194",21
"1195",11
"1197",17
"1198",57
"1199",15
"1200",4
"1201",14
"1202",18
"1203",23
"1204",18
"1212",5
"1214",13
"1218",17
"1219",15
"1223",18
"1224",14
"1228",17
"1229",22
"1231",19
"1234",16
"1235",16
"1236",15
"1241",12
"1242",14
"1243",17
"1244",15
"1245",12
"1246",13
"1252",31
"1255",40
"1256",3
"1258",19
"1262",7
"1263",14
"1269",16
"1273",3
"1274",15
"1281",18
"1282",29
"1283",10
"1285",12
"1289",12
"1291",14
"1292",12
"1293",14
"1294",16
"1295",20
"1299",27
"1300",14
"1305",15
"1306",21
"1308",19
"1311",18
"1313",9
"1314",17
"1315",28
"1316",7
"1317",18
"1318",17
"1319",15
"1322",36
"1324",24
"1325",12
"1326",4
"1327",19
"1328",16
"1330",20
"1332",15
"1333",16
"1334",18
"1335",4
"1339",15
"1347",23
"1348",14
"1349",13
"1352",15
"1353",20
"1354",29
"1356",29
"1357",14
"1359",20
"1361",13
"1363",12
"1364",14
"1367",19
"1368",18
"1369",17
"1370",12
"1372",14
"1373",17
"1374",14
"1375",17
"1377",15
"1378",14
"1379",13
"1380",12
"1381",12
"1382",23
"1384",14
"1385",5
"1386",21
"1387",12
"1388",12
"1389",6
"1391",21
"1392",12
"1393",14
"1396",14
"1400",17
"1401",18
"1409",21
"1410",15
"1414",17
"1415",14
"1421",21
"1422",11
"1425",16
"1428",19
"1430",17
"1433",16
"1434",3
"1435",9
"1440",19
"1443",14
"1444",14
"1446",13
"1448",13
"1450",17
"1453",12
"1454",14
"1455",22
"1456",44
"1458",18
"1459",17
"1460",7
"1461",16
"1463",12
"1464",13
"1465",12
"1472",18
"1487",20
"1488",12
"1489",14
"1493",16
"1494",14
"1495",12
"1499",14
"1500",18
"1503",38
"1504",26
"1506",29
"1507",3
"1511",12
"1512",13
"1513",16
"1516",15
"1517",12
"1518",13
"1522",14
"1525",16
"1528",32
"1529",38
"1534",44
"1535",44
"1536",59
"1537",51
"1538",21
"1540",13
"1542",7
"1543",13
"1544",5
"1545",15
"1546",15
"1549",16
"1551",46
"1552",29
"1553",35
"1555",20
"1556",14
"1558",7
"1561",16
"1563",9
"1564",5
"1565",15
"1572",13
"1579",37
"1581",15
"1584",16
"1585",14
"1586",17
"1588",16
"1589",18
"1590",14
"1591",15
"1592",18
"1595",16
"1596",13
"1597",14
"1601",16
"1604",16
"1605",14
"1607",14
"1608",13
"1611",20
"1613",16
"1614",29
"1619",13
"1621",14
"1622",14
"1624",3
"1625",22
"1626",19
"1630",14
"1631",6
"1633",23
"1639",20
"1640",7
"1642",12
"1643",17
"1646",15
"1648",8
"1652",19
"1655",68
"1656",18
"1657",28
"1658",18
"1660",16
"1661",13
"1663",21
"1664",21
"1665",21
"1669",18
"1670",21
"1675",15
"1677",16
"1679",3
"1682",15
"1683",15
"1685",20
"1687",12
"1688",13
"1691",14
"1696",13
"1697",26
"1698",16
"1702",3
"1706",15
"1711",23
"1712",14
"1713",18
"1715",13
"1716",12
"1717",30
"1718",20
"1719",17
"1720",13
"1721",17
"1727",13
"1732",16
"1734",3
"1735",3
"1736",4
"1739",17
"1740",18
"1742",17
"1743",7
"1744",16
"1745",14
"1746",18
"1747",21
"1749",3
"1750",17
"1752",17
"1755",20
"1756",10
"1757",15
"1758",16
"1760",17
"1762",14
"1763",16
"1764",27
"1765",26
"1766",16
"1768",12
"1772",17
"1774",19
"1775",13
"1776",17
"1781",13
"1782",14
"1785",21
"1786",16
"1787",19
"1791",14
"1793",8
"1794",16
"1795",17
"1796",5
"1799",16
"1805",20
"1807",19
"1808",14
"1809",20
"1811",14
"1814",21
"1818",9
"1819",14
"1820",12
"1824",23
"1826",19
"1827",15
"1830",10
"1834",11
"1835",20
"1837",13
"1838",19
"1839",18
"1840",13
"1841",20
"1842",18
"1844",12
"1845",18
"1846",18
"1847",18
"1849",14
"1850",18
"1851",17
"1856",16
"1859",13
"1867",21
"1881",13
"1883",25
"1884",25
"1887",12
"1888",5
"1890",36
"1893",20
"1902",8
"1903",18
"1904",30
"1905",33
"1909",16
"1913",12
"1919",24
"1920",12
"1925",13
"1927",21
"1928",12
"1929",20
"1931",19
"1932",22
"1933",20
"1934",21
"1937",13
"1938",16
"1939",13
"1940",23
"1942",12
"1943",44
"1945",12
"1946",15
"1948",12
"1952",5
"1953",24
"1955",19
"1958",17
"1959",39
"1963",25
"1966",5
"1967",18
"1971",52
"1974",16
"1978",12
"1984",16
"1987",14
"1988",12
"1989",8
"1993",14
"1997",18
"2001",12
"2002",21
"2004",13
"2005",18
"2006",17
"2007",20
"2011",21
"2014",4
"2016",5
"2017",17
"2018",27
"2019",12
"2021",14
"2022",17
"2023",12
"2024",16
"2025",13
"2026",16
"2027",13
"2028",20
"2029",9
"2034",22
"2035",7
"2039",15
"2040",13
"2041",3
"2043",13
"2044",16
"2045",15
"2050",15
"2052",14
"2056",13
"2057",14
"2061",6
"2062",21
"2063",12
"2066",17
"2067",15
"2071",14
"2073",15
"2077",12
"2078",16
"2079",14
"2080",11
"2081",4
"2082",16
"2083",13
"2084",12
"2085",14
"2091",29
"2092",7
"2093",4
"2094",18
"2096",46
"2098",16
"2099",12
"2100",4
"2101",3
"2102",16
"2103",12
"2107",18
"2111",14
"2112",18
"2113",17
"2116",17
"2117",15
"2118",12
"2119",17
"2120",12
"2124",16
"2127",21
"2128",18
"2130",16
"2131",16
"2133",10
"2135",13
"2137",16
"2138",14
"2143",18
"2144",21
"2145",21
"2146",18
"2148",3
"2149",12
"2151",21
"2157",14
"2159",15
"2160",6
"2162",14
"2163",4
"2165",17
"2166",21
"2170",9
"2171",3
"2175",7
"2178",15
"2180",4
"2181",26
"2182",18
"2183",12
"2191",16
"2192",15
"2195",39
"2196",37
"2197",36
"2200",4
"2203",13
"2204",23
"2206",12
"2207",14
"2209",13
"2210",13
"2212",22
"2215",11
"2218",12
"2220",15
"2221",20
"2224",4
"2227",18
"2231",19
"2232",16
"2234",17
"2236",18
"2238",14
"2239",16
"2244",17
"2245",10
"2246",13
"2247",13
"2250",10
"2252",4
"2254",16
"2255",4
"2257",17
"2261",13
"2262",15
"2264",13
"2265",49
"2268",27
"2269",4
"2271",4
"2273",17
"2277",12
"2278",14
"2280",14
"2281",14
"2282",13
"2283",28
"2285",22
"2286",12
"2288",18
"2289",8
"2291",13
"2292",15
"2293",13
"2296",12
"2298",7
"2301",11
"2302",3
"2304",6
"2306",13
"2307",14
"2308",5
"2309",17
"2311",8
"2313",13
"2314",13
"2315",17
"2316",18
"2319",17
"2321",6
"2323",18
"2324",14
"2326",14
"2327",13
"2328",4
"2331",22
"2335",3
"2336",17
"2337",14
"2340",17
"2342",16
"2343",19
"2345",17
"2346",18
"2347",6
"2348",8
"2351",17
"2353",9
"2354",17
"2355",5
"2356",15
"2357",18
"2358",3
"2359",20
"2361",14
"2363",15
"2364",41
"2365",27
"2367",18
"2368",13
"2370",13
"2374",5
"2379",11
"2380",14
"2381",17
"2383",19
"2385",12
"2387",23
"2388",20
"2389",27
"2390",13
"2393",15
"2394",8
"2395",17
"2399",4
"2400",16
"2403",19
"2406",13
"2407",12
"2408",13
"2409",18
"2410",15
"2411",6
"2412",21
"2413",15
"2414",14
"2415",22
"2416",68
"2417",12
"2418",12
"2419",18
"2421",16
"2422",4
"2424",13
"2425",17
"2430",15
"2431",12
"2433",22
"2435",13
"2437",15
"2438",14
"2440",17
"2443",15
"2448",16
"2450",14
"2452",14
"2455",19
"2458",19
"2460",14
"2461",13
"2462",8
"2463",14
"2464",3
"2467",19
"2475",18
"2477",14
"2479",5
"2482",8
"2483",18
"2484",39
"2485",45
"2486",17
"2487",18
"2489",13
"2490",13
"2492",17
"2493",6
"2494",13
"2496",14
"2497",19
"2500",3
"2504",19
"2506",15
"2509",4
"2510",17
"2513",20
"2515",14
"2516",16
"2517",21
"2518",18
"2520",16
"2522",6
"2523",12
"2526",12
"2527",20
"2528",18
"2531",16
"2532",19
"2533",19
"2535",16
"2536",12
"2537",15
"2541",16
"2542",7
"2543",24
"2546",17
"2547",5
"2548",13
"2550",8
"2551",8
"2552",21
"2557",9
"2558",3
"2559",13
"2560",21
"2564",20
"2570",17
"2574",17
"2579",15
"2580",24
"2581",5
"2584",20
"2587",14
"2595",17
"2597",15
"2600",16
"2602",24
"2603",16
"2605",16
"2612",8
"2613",12
"2618",19
"2619",26
"2620",23
"2624",17
"2626",17
"2628",20
"2630",7
"2631",13
"2633",14
"2634",23
"2637",12
"2639",17
"2641",12
"2645",3
"2647",9
"2649",5
"2650",14
"2651",17
"2653",14
"2654",4
"2655",12
"2656",6
"2658",25
"2659",15
"2660",18
"2661",27
"2662",19
"2663",21
"2664",4
"2672",19
"2674",23
"2675",15
"2677",13
"2680",18
"2681",13
"2683",18
"2684",24
"2687",11
"2690",13
"2691",15
"2692",16
"2694",8
"2695",19
"2697",3
"2700",8
"2706",7
"2709",19
"2710",28
"2714",18
"2715",13
"2716",14
"2718",9
"2720",14
"2721",16
"2726",14
"2727",15
"2729",6
"2734",18
"2736",13
"2738",23
"2741",12
"2744",17
"2747",19
"2751",16
"2752",16
"2753",7
"2755",14
"2756",14
"2757",12
"2760",4
"2763",24
"2768",3
"2769",17
"2770",16
"2771",6
"2773",14
"2774",14
"2775",19
"2779",13
"2780",3
"2781",16
"2784",4
"2785",25
"2787",31
"2788",3
"2789",17
"2790",19
"2791",13
"2792",13
"2793",16
"2795",13
"2796",16
"2797",16
"2804",12
"2806",16
"2807",12
"2809",14
"2810",21
"2811",22
"2812",24
"2815",14
"2816",13
"2818",4
"2819",22
"2823",15
"2828",17
"2829",4
"2830",20
"2833",12
"2835",13
"2836",22
"2840",21
"2843",13
"2846",3
"2849",6
"2851",15
"2853",26
"2854",21
"2855",15
"2856",15
"2858",7
"2859",14
"2860",14
"2862",19
"2863",26
"2865",15
"2869",15
"2870",15
"2871",13
"2876",13
"2877",15
"2881",9
"2882",24
"2883",15
"2886",13
"2891",13
"2893",14
"2894",3
"2897",16
"2898",19
"2899",15
"2900",7
"2901",17
"2902",15
"2904",28
"2905",4
"2906",15
"2909",16
"2912",20
"2913",12
"2914",18
"2915",26
"2917",14
"2922",18
"2927",36
"2928",18
"2929",3
"2931",22
"2940",9
"2942",13
"2943",14
"2944",17
"2948",15
"2949",6
"2950",16
"2952",26
"2953",15
"2956",4
"2960",3
"2963",15
"2965",11
"2966",13
"2968",14
"2975",39
"2976",21
"2977",16
"2978",13
"2980",14
"2983",7
"2985",7
"2986",15
"2989",22
"2993",20
"2994",12
"2995",17
"2996",17
"2999",13
"3000",15
"3001",19
"3006",16
"3009",16
"3011",12
"3013",12
"3014",4
"3015",12
"3019",7
"3020",17
"3021",14
"3022",16
"3025",3
"3028",16
"3030",12
"3035",13
"3043",11
"3044",4
"3046",16
"3047",21
"3048",8
"3052",20
"3054",14
"3055",20
"3058",16
"3060",43
"3061",16
"3063",9
"3064",14
"3065",29
"3066",18
"3070",17
"3075",29
"3076",37
"3078",18
"3080",4
"3084",18
"3086",6
"3087",14
"3088",16
"3093",27
"3094",26
"3098",4
"3101",25
"3103",6
"3105",3
"3106",16
"3109",115
"3111",5
"3114",8
"3115",13
"3120",11
"3121",11
"3122",14
"3123",6
"3125",16
"3126",17
"3127",19
"3128",20
"3130",17
"3131",16
"3132",22
"3133",20
"3134",18
"3135",20
"3139",15
"3140",10
"3141",9
"3143",13
"3144",16
"3146",14
"3147",4
"3153",16
"3154",17
"3156",17
"3158",23
"3161",11
"3164",20
"3167",22
"3170",15
"3173",18
"3174",16
"3176",4
"3178",15
"3179",13
"3180",9
"3181",29
"3191",14
"3193",15
"3196",23
"3197",14
"3199",18
"3202",12
"3204",13
"3207",16
"3208",15
"3210",19
"3212",23
"3215",18
"3217",13
"3220",15
"3221",15
"3222",21
"3223",18
"3224",10
"3225",17
"3226",16
"3229",15
"3230",14
"3236",17
"3241",9
"3244",3
"3245",17
"3247",21
"3249",7
"3251",13
"3253",25
"3254",14
"3256",14
"3257",13
"3263",20
"3264",23
"3265",13
"3269",4
"3271",3
"3274",19
"3278",13
"3281",16
"3282",15
"3284",5
"3285",13
"3289",14
"3291",13
"3292",15
"3293",14
"3297",26
"3298",9
"3299",18
"3300",18
"3301",3
"3302",13
"3305",21
"3311",20
"3312",12
"3314",5
"3315",18
"3317",11
"3318",16
"3330",15
"3334",17
"3335",10
"3336",20
"3337",16
"3338",15
"3341",6
"3342",13
"3343",19
"3344",22
"3345",3
"3346",12
"3350",6
"3351",20
"3352",10
"3355",22
"3356",16
"3357",14
"3360",13
"3363",12
"3365",3
"3367",12
"3368",16
"3373",18
"3374",11
"3375",16
"3376",18
"3377",19
"3378",17
"3379",14
"3380",13
"3382",23
"3384",24
"3386",16
"3387",15
"3391",14
"3392",7
"3396",17
"3399",22
"3400",17
"3402",14
"3403",12
"3404",5
"3406",15
"3409",4
"3410",11
"3411",14
"3413",17
"3418",22
"3421",17
"3424",4
"3426",15
"3427",40
"3433",12
"3436",12
"3441",14
"3443",16
"3445",12
"3448",3
"3453",18
"3455",13
"3457",12
"3460",3
"3462",10
"3464",13
"3465",12
"3466",4
"3468",21
"3469",19
"3470",15
"3471",14
"3473",14
"3476",13
"3477",13
"3479",14
"3481",19
"3484",21
"3485",16
"3487",13
"3491",12
"3492",6
"3494",21
"3497",13
"3500",12
"3501",3
"3502",18
"3503",13
"3504",15
"3511",4
"3517",14
"3520",11
"3521",3
"3523",6
"3529",18
"3530",26
"3531",18
"3534",15
"3536",14
"3537",16
"3542",14
"3544",6
"3546",19
"3548",13
"3550",7
"3552",13
"3554",15
"3555",14
"3556",43
"3557",5
"3558",13
"3562",15
"3564",3
"3565",21
"3566",3
"3570",9
"3571",7
"3572",15
"3574",19
"3575",13
"3578",33
"3581",16
"3583",24
"3586",4
"3592",22
"3597",8
"3599",13
"3602",13
"3603",13
"3604",14
"3605",12
"3606",14
"3607",15
"3609",14
"3611",14
"3612",12
"3614",22
"3615",16
"3616",14
"3617",15
"3618",14
"3624",19
"3626",20
"3627",19
"3629",17
"3630",16
"3635",15
"3636",12
"3637",15
"3638",22
"3639",26
"3643",24
"3645",15
"3647",13
"3650",16
"3651",17
"3652",10
"3653",12
"3656",7
"3657",3
"3665",17
"3667",12
"3668",14
"3675",13
"3676",16
"3678",19
"3679",16
"3680",19
"3684",21
"3687",15
"3689",13
"3690",16
"3692",14
"3694",12
"3697",19
"3698",18
"3699",14
"3702",13
"3705",21
"3708",4
"3710",14
"3714",17
"3716",20
"3720",3
"3727",19
"3728",3
"3729",15
"3732",6
"3734",17
"3738",10
"3740",12
"3742",15
"3743",28
"3748",16
"3750",13
"3752",14
"3757",14
"3761",42
"3763",22
"3764",10
"3765",21
"3767",21
"3769",15
"3771",3
"3772",26
"3773",13
"3775",13
"3780",22
"3781",12
"3782",21
"3788",3
"3795",25
"3796",3
"3798",26
"3802",43
"3805",9
"3806",12
"3807",13
"3810",16
"3813",5
"3815",18
"3820",12
"3822",13
"3823",12
"3824",14
"3826",17
"3827",17
"3831",18
"3832",13
"3833",12
"3836",4
"3837",17
"3838",14
"3839",14
"3841",14
"3850",14
"3856",19
"3857",14
"3858",24
"3859",16
"3860",3
"3861",24
"3863",12
"3867",15
"3871",3
"3875",15
"3877",5
"3878",13
"3879",8
"3880",16
"3881",28
"3887",17
"3888",9
"3889",19
"3890",21
"3892",12
"3894",4
"3897",16
"3899",16
"3900",13
"3901",18
"3903",18
"3905",20
"3908",19
"3909",16
"3910",16
"3912",22
"3913",16
"3916",15
"3917",16
"3918",12
"3919",15
"3920",12
"3923",17
"3924",17
"3925",21
"3926",15
"3927",14
"3933",15
"3934",16
"3936",15
"3937",12
"3941",22
"3943",14
"3944",14
"3947",14
"3949",19
"3953",14
"3957",13
"3958",22
"3959",17
"3962",13
"3964",3
"3968",17
"3969",12
"3970",20
"3982",20
"3983",15
"3985",16
"3986",13
"3987",17
"3988",12
"3989",15
"3995",16
"3997",17
"3999",19
"4000",14
"4002",17
"4004",3
"4005",16
"4006",17
"4007",13
"4012",4
"4013",14
"4016",17
"4019",13
"4020",16
"4024",16
"4026",7
"4027",6
"4030",17
"4033",14
"4034",15
"4035",20
"4036",16
"4037",18
"4038",16
"4039",15
"4046",19
"4048",13
"4049",16
"4051",15
"4054",30
"4057",45
"4059",7
"4060",13
"4062",6
"4064",14
"4065",22
"4066",14
"4067",13
"4077",25
"4078",19
"4080",5
"4082",13
"4085",17
"4086",18
"4089",9
"4093",12
"4094",31
"4095",17
"4097",45
"4099",17
"4100",13
"4101",16
"4102",14
"4106",3
"4107",14
"4108",15
"4111",16
"4114",12
"4120",17
"4121",15
"4122",18
"4125",18
"4126",13
"4127",20
"4128",19
"4129",16
"4130",3
"4132",11
"4137",13
"4138",15
"4139",19
"4140",15
"4142",20
"4144",13
"4147",20
"4148",14
"4149",14
"4150",13
"4152",14
"4155",17
"4156",12
"4157",12
"4161",5
"4162",6
"4166",22
"4167",3
"4170",12
"4172",4
"4173",18
"4176",5
"4182",5
"4184",17
"4189",14
"4190",17
"4192",16
"4194",14
"4197",13
"4199",20
"4201",22
"4202",16
"4204",6
"4205",13
"4210",3
"4212",17
"4213",4
"4215",18
"4222",13
"4223",18
"4224",18
"4226",23
"4232",13
"4236",3
"4237",12
"4239",14
"4244",16
"4245",16
"4246",10
"4248",15
"4249",19
"4250",7
"4254",16
"4261",16
"4262",6
"4263",7
"4268",15
"4270",14
"4274",19
"4275",12
"4276",14
"4277",15
"4279",15
"4286",17
"4287",4
"4289",15
"4291",12
"4294",15
"4297",5
"4299",20
"4303",19
"4309",15
"4311",5
"4312",14
"4313",16
"4315",19
"4318",14
"4322",13
"4324",15
"4325",4
"4326",14
"4328",15
"4329",14
"4330",7
"4331",14
"4333",8
"4335",9
"4338",16
"4341",6
"4342",17
"4343",10
"4344",14
"4348",4
"4349",16
"4352",22
"4353",25
"4354",16
"4355",18
"4356",16
"4362",22
"4363",12
"4364",15
"4365",5
"4369",19
"4373",12
"4375",3
"4378",15
"4382",14
"4384",9
"4385",12
"4386",17
"4388",12
"4394",16
"4395",16
"4398",14
"4401",12
"4402",13
"4403",21
"4404",15
"4406",12
"4407",22
"4411",16
"4412",13
"4414",4
"4416",16
"4417",16
"4420",16
"4423",12
"4425",15
"4426",13
"4430",13
"4433",4
"4435",5
"4436",4
"4437",22
"4438",11
"4439",12
"4448",15
"4451",14
"4459",13
"4461",6
"4462",17
"4464",3
"4465",22
"4467",15
"4471",14
"4473",12
"4475",13
"4476",3
"4479",13
"4484",12
"4485",13
"4488",16
"4489",12
"4491",18
"4492",15
"4493",13
"4494",16
"4495",16
"4496",44
"4499",16
"4504",15
"4505",19
"4506",12
"4513",12
"4516",13
"4519",5
"4520",4
"4521",12
"4522",14
"4524",19
"4525",21
"4526",16
"4530",17
"4533",3
"4534",14
"4536",17
"4538",13
"4544",5
"4546",18
"4550",8
"4552",13
"4555",22
"4557",4
"4559",3
"4560",18
"4561",3
"4564",19
"4568",17
"4569",14
"4570",13
"4571",15
"4575",17
"4576",13
"4577",6
"4579",9
"4580",16
"4583",17
"4584",19
"4585",13
"4586",15
"4587",14
"4588",12
"4589",13
"4590",8
"4591",8
"4592",16
"4593",17
"4606",16
"4609",33
"4610",19
"4611",22
"4617",19
"4619",8
"4620",13
"4626",12
"4627",18
"4628",16
"4631",18
"4632",13
"4637",5
"4641",17
"4643",28
"4644",4
"4645",13
"4648",13
"4652",9
"4655",21
"4657",16
"4658",12
"4660",16
"4664",23
"4666",14
"4670",12
"4673",44
"4675",18
"4676",4
"4679",15
"4681",18
"4682",22
"4686",4
"4687",19
"4688",15
"4691",14
"4692",15
"4693",15
"4695",14
"4699",21
"4700",13
"4701",4
"4704",13
"4705",16
"4708",14
"4709",15
"4711",18
"4712",13
"4713",13
"4716",12
"4717",18
"4718",14
"4720",13
"4727",18
"4728",16
"4729",20
"4731",15
"4739",12
"4740",10
"4744",13
"4745",22
"4746",10
"4749",5
"4751",14
"4752",14
"4753",11
"4755",10
"4759",19
"4761",5
"4765",26
"4769",20
"4771",13
"4774",4
"4777",14
"4778",13
"4779",16
"4780",17
"4783",4
"4784",8
"4788",6
"4790",7
"4792",7
"4794",19
"4800",14
"4804",18
"4806",21
"4807",15
"4811",14
"4813",14
"4816",15
"4817",14
"4819",17
"4822",14
"4826",14
"4829",17
"4830",13
"4831",12
"4834",12
"4835",4
"4837",16
"4838",14
"4839",17
"4843",10
"4848",13
"4852",12
"4854",15
"4855",14
"4861",16
"4862",19
"4863",8
"4864",19
"4865",11
"4866",15
"4867",14
"4868",15
"4869",13
"4870",29
"4872",4
"4874",15
"4875",17
"4878",13
"4888",4
"4903",16
"4905",5
"4909",13
"4910",12
"4913",13
"4919",5
"4920",13
"4923",12
"4926",4
"4928",14
"4930",12
"4931",13
"4936",17
"4937",20
"4942",12
"4946",12
"4947",23
"4949",13
"4955",18
"4956",13
"4957",21
"4958",7
"4959",16
"4960",16
"4962",4
"4964",13
"4966",7
"4969",13
"4972",10
"4977",15
"4980",16
"4981",16
"4983",9
"4984",14
"4987",23
"4988",14
"4989",5
"4990",19
"4992",15
"4993",8
"5003",12
"5006",14
"5007",4
"5008",10
"5010",14
"5011",8
"5013",4
"5014",13
"5015",18
"5017",19
"5020",12
"5025",13
"5026",26
"5029",14
"5032",17
"5038",14
"5043",17
"5044",5
"5046",15
"5048",14
"5049",11
"5050",5
"5052",5
"5055",14
"5057",12
"5058",11
"5060",13
"5062",15
"5064",22
"5065",14
"5066",15
"5067",15
"5074",13
"5075",13
"5078",4
"5079",16
"5080",12
"5081",17
"5082",22
"5086",17
"5087",12
"5088",15
