"","x"
"240",9.0885131109845e-09
"241",9.08915703194813e-09
"242",9.08706484942938e-09
"243",9.08874696063213e-09
"244",9.08824829966827e-09
"245",9.08843298865239e-09
"246",9.0875935237192e-09
"247",9.08628755724963e-09
"248",9.08628755724963e-09
"249",9.08752208881275e-09
"250",9.08829091953683e-09
"251",9.08786903348341e-09
"252",9.08806675672153e-09
"253",9.08667643441979e-09
"254",9.08782575686298e-09
"255",9.08860042115484e-09
"256",9.08628755724963e-09
"257",9.08714494764055e-09
"258",9.08628755724963e-09
"259",9.08667626928441e-09
"260",9.08772574319694e-09
"261",9.08822880699338e-09
"262",9.08628755724963e-09
"263",9.08835005939646e-09
"264",9.08874283036794e-09
"265",9.08904980183054e-09
"266",9.08628755724963e-09
"267",9.087846651821e-09
"268",9.08628755724963e-09
"269",9.08821798694299e-09
"270",9.08697707332058e-09
"271",9.08826110210616e-09
"272",9.08710778850102e-09
"273",9.08913200034608e-09
"274",9.08834906821928e-09
"275",9.08634320344936e-09
"276",9.08726435439953e-09
"277",9.08847965767405e-09
"278",9.08628755724963e-09
"279",9.087906198849e-09
"280",9.08820650615434e-09
"281",9.08828257724427e-09
"282",9.08720448547321e-09
"283",9.08642716940584e-09
"284",9.08774506853968e-09
"285",9.08628755724963e-09
"286",9.08867104697592e-09
"287",9.08798102604051e-09
"288",9.08783806257762e-09
"289",9.08742761477689e-09
"290",9.08787241964858e-09
"291",9.0881754503534e-09
"292",9.08931887325713e-09
"293",9.0884422398186e-09
"294",9.08628755724963e-09
"295",9.08786226116064e-09
"296",9.0876249884678e-09
"297",9.08713776351655e-09
"298",9.08628755724963e-09
"299",9.08849972963077e-09
"300",9.08886104001274e-09
"301",9.08832486704371e-09
"302",9.08628805261339e-09
"303",9.08628755724963e-09
"304",9.08628755724963e-09
"305",9.087728385974e-09
"306",9.0876827982851e-09
"307",9.08821402235083e-09
"308",9.08878818087441e-09
"309",9.08762052888388e-09
"310",9.08628755724963e-09
"311",9.08667626928441e-09
"312",9.08806378337604e-09
"313",9.08849113915284e-09
"314",9.08868930248363e-09
"315",9.08832214132212e-09
"316",9.08860579033075e-09
"317",9.08730209287292e-09
"318",9.08765637084879e-09
"319",9.0881298581791e-09
"320",9.08775464865459e-09
"321",9.08704916025443e-09
"322",9.08764827747716e-09
"323",9.08662433450699e-09
"324",9.08786853794725e-09
"325",9.08628755724963e-09
"326",9.08867682925549e-09
"327",9.08691671274718e-09
"328",9.08628755724963e-09
"329",9.08727880563786e-09
"330",9.08698665181635e-09
"331",9.0879057033088e-09
"332",9.08628755724963e-09
"333",9.0869809542604e-09
"334",9.08628755724963e-09
"335",9.08844537861141e-09
"336",9.08879330245367e-09
"337",9.08628755724963e-09
"338",9.08744892081273e-09
"339",9.08739400429556e-09
"340",9.08852797920152e-09
"341",9.08776588053917e-09
"342",9.08840036192192e-09
"343",9.0885739057791e-09
"344",9.08806089262534e-09
"345",9.08868195070926e-09
"346",9.08819824661209e-09
"347",9.08799300180916e-09
"348",9.08722174415863e-09
"349",9.0877210357541e-09
"350",9.08756569287645e-09
"351",9.08628755724963e-09
"352",9.08628755724963e-09
"353",9.08917892438638e-09
"354",9.08837549968457e-09
"355",9.08871168829682e-09
"356",9.08628755724963e-09
"357",9.08838755909167e-09
"358",9.0875590035895e-09
"359",9.08684660961302e-09
"360",9.08834014763445e-09
"361",9.08628755724963e-09
"362",9.08700704747375e-09
"363",9.08668353524656e-09
"364",9.0884973342074e-09
"365",9.08658965660778e-09
"366",9.08628887821977e-09
"367",9.08872440943537e-09
"368",9.08829703172129e-09
"369",9.08640917067289e-09
"370",9.08932259096594e-09
"371",9.08731629649332e-09
"372",9.0879512932341e-09
"373",9.08766545526269e-09
"374",9.08779627283666e-09
"375",9.08745594026503e-09
"376",9.08698285344492e-09
"377",9.08769964585598e-09
"378",9.08875439511713e-09
"379",9.08759253270704e-09
"380",9.08811713870483e-09
"381",9.08792833303339e-09
"382",9.08823087189142e-09
"383",9.08859926471778e-09
"384",9.08775597005134e-09
"385",9.08848717432235e-09
"386",9.08828480736058e-09
"387",9.08715386587926e-09
"388",9.08843959662633e-09
"389",9.08759154169509e-09
"390",9.08686477522122e-09
"391",9.08867782050416e-09
"392",9.08646539630914e-09
"393",9.08824383947257e-09
"394",9.08628755724963e-09
"395",9.08649148656173e-09
"396",9.08684008652598e-09
"397",9.08664869176111e-09
"398",9.08853665235059e-09
"399",9.08782055378561e-09
"400",9.08885021845688e-09
"401",9.08808955243494e-09
"402",9.08845074760414e-09
"403",9.08865436101039e-09
"404",9.08867790310822e-09
"405",9.0873880584869e-09
"406",9.08807675048036e-09
"407",9.08675388357184e-09
"408",9.08746799723192e-09
"409",9.08808261459702e-09
"410",9.08628755724963e-09
"411",9.08678625077282e-09
"412",9.08628755724963e-09
"413",9.08741002498538e-09
"414",9.08628755724963e-09
"415",9.08710514608489e-09
"416",9.08927905265571e-09
"417",9.08830380469206e-09
"418",9.08830198755257e-09
"419",9.08790066531975e-09
"420",9.0886521307127e-09
"421",9.08667626928441e-09
"422",9.08694503505044e-09
"423",9.08900742267425e-09
"424",9.08781568106776e-09
"425",9.08854871218537e-09
"426",9.08865295674875e-09
"427",9.08726195962733e-09
"428",9.08630506013512e-09
"429",9.08770352741303e-09
"430",9.08859447376738e-09
"431",9.08628755724963e-09
"432",9.08667626928441e-09
"433",9.08628755724963e-09
"434",9.08661533474105e-09
"435",9.08628920846236e-09
"436",9.08789058935843e-09
"437",9.08720944011304e-09
"438",9.0882136919683e-09
"439",9.08678947099165e-09
"440",9.08790760287989e-09
"441",9.08843199745713e-09
"442",9.08858728735126e-09
"443",9.08888987008504e-09
"444",9.08919263819388e-09
"445",9.08651865030669e-09
"446",9.08860496430328e-09
"447",9.08717178498588e-09
"448",9.08876918151789e-09
"449",9.08824491322298e-09
"450",9.08843943142687e-09
"451",9.08782080155107e-09
"452",9.08877306398863e-09
"453",9.08628755724963e-09
"454",9.08857828369652e-09
"455",9.08844166162016e-09
"456",9.08812515031759e-09
"457",9.08783987953159e-09
"458",9.0891969340939e-09
"459",9.08745924354045e-09
"460",9.08628755724963e-09
"461",9.08814769854065e-09
"462",9.08869467176457e-09
"463",9.08774672028219e-09
"464",9.08782327920635e-09
"465",9.08796269078690e-09
"466",9.08796401224414e-09
"467",9.08789050676867e-09
"468",9.08729920260676e-09
"469",9.08838797208563e-09
"470",9.08876042531945e-09
"471",9.08864659627504e-09
"472",9.08793758317224e-09
"473",9.08862544982902e-09
"474",9.08746816239607e-09
"475",9.08818015826702e-09
"476",9.08739689462202e-09
"477",9.08874927358171e-09
"478",9.08911969112699e-09
"479",9.08855837659661e-09
"480",9.08874060002684e-09
"481",9.08896430042964e-09
"482",9.08734998897977e-09
"483",9.08731712228657e-09
"484",9.08798945037103e-09
"485",9.08827406977357e-09
"486",9.08757469452504e-09
"487",9.08852715318819e-09
"488",9.08868897206655e-09
"489",9.08854433429644e-09
"490",9.088489652341e-09
"491",9.08789488402774e-09
"492",9.08819932035174e-09
"493",9.08832602341095e-09
"494",9.08653739255976e-09
"495",9.08773887451062e-09
"496",9.08712727636741e-09
"497",9.08808707463447e-09
"498",9.08852492295294e-09
"499",9.08893175249301e-09
"500",9.08783649339068e-09
"501",9.08794518151467e-09
"502",9.0882748957409e-09
"503",9.08732992210114e-09
"504",9.08853053984381e-09
"505",9.08800877683536e-09
"506",9.08748839505013e-09
"507",9.08775002376901e-09
"508",9.08852574896587e-09
"509",9.08850922873584e-09
"510",9.08842258111292e-09
"511",9.08782171002451e-09
"512",9.08829281926895e-09
"513",9.08796888512106e-09
"514",9.08636632076536e-09
"515",9.08835476749099e-09
"516",9.08894150032775e-09
"517",9.08796789402702e-09
"518",9.08772937701579e-09
"519",9.08891456991997e-09
"520",9.0891138256719e-09
"521",9.08784557816469e-09
"522",9.08809938105681e-09
"523",9.08810631892033e-09
"524",9.08754711154814e-09
"525",9.08878950257173e-09
"526",9.0888960656832e-09
"527",9.08822013443186e-09
"528",9.08874489549956e-09
"529",9.08749698363256e-09
"530",9.08868921987936e-09
"531",9.08819915516101e-09
"532",9.08789529697692e-09
"533",9.08844645240945e-09
"534",9.08715791212297e-09
"535",9.0881226724977e-09
"536",9.08784656923205e-09
"537",9.08766677663349e-09
"538",9.08813440085711e-09
"539",9.08872399641083e-09
"540",9.08787630135321e-09
"541",9.08751886807464e-09
"542",9.08793295810046e-09
"543",9.08856473694685e-09
"544",9.08769221309642e-09
"545",9.08782327920635e-09
"546",9.08782484838873e-09
"547",9.08778314135710e-09
"548",9.08776183375403e-09
"549",9.08856135026575e-09
"550",9.08838499852995e-09
"551",9.08857382317693e-09
"552",9.08742422894319e-09
"553",9.08721522053299e-09
"554",9.08847445384790e-09
"555",9.08799589251667e-09
"556",9.08860950745626e-09
"557",9.08792156062224e-09
"558",9.0881164779539e-09
"559",9.08815430609974e-09
"560",9.08806609597792e-09
"561",9.08793650949444e-09
"562",9.08859207829408e-09
"563",9.08856886704918e-09
"564",9.08861793295199e-09
"565",9.0884628898111e-09
"566",9.08918644219139e-09
"567",9.08687724347616e-09
"568",9.08827522612787e-09
"569",9.08699011989738e-09
"570",9.08854648193954e-09
"571",9.0867649478442e-09
"572",9.08845281260304e-09
"573",9.08860620334455e-09
"574",9.08747344765211e-09
"575",9.0885585418004e-09
"576",9.08840581346058e-09
"577",9.08809401247921e-09
"578",9.08734974123999e-09
"579",9.08800745536509e-09
"580",9.08757056532622e-09
"581",9.08879214596753e-09
"582",9.08831784624898e-09
"583",9.0871862359298e-09
"584",9.0878022191795e-09
"585",9.0888488967419e-09
"586",9.08862768011361e-09
"587",9.08786721651777e-09
"588",9.08912820018092e-09
"589",9.08797458391594e-09
"590",9.08770468362215e-09
"591",9.08834634248317e-09
"592",9.08860157759219e-09
"593",9.08816380448277e-09
"594",9.08810301517448e-09
"595",9.08839796655093e-09
"596",9.08853913039622e-09
"597",9.08702166304164e-09
"598",9.08707921745818e-09
"599",9.0883203241753e-09
"600",9.08748335752376e-09
"601",9.08713891958171e-09
"602",9.08816446524059e-09
"603",9.08812415918947e-09
"604",9.08838813728323e-09
"605",9.08636632076536e-09
"606",9.08749285450437e-09
"607",9.08739780301072e-09
"608",9.08754149587276e-09
"609",9.08677576443501e-09
"610",9.08802141341417e-09
"611",9.08827117888910e-09
"612",9.08814464254782e-09
"613",9.08873762624041e-09
"614",9.08852591416847e-09
"615",9.08847238883917e-09
"616",9.08758584338058e-09
"617",9.08733306012569e-09
"618",9.08739416945702e-09
"619",9.08677725068614e-09
"620",9.08817495478383e-09
"621",9.08840168350644e-09
"622",9.08816776903112e-09
"623",9.08790165639912e-09
"624",9.08853739576413e-09
"625",9.08797185840445e-09
"626",9.08779842012623e-09
"627",9.0875177119128e-09
"628",9.08746518944225e-09
"629",9.08729565171086e-09
"630",9.0873507321992e-09
"631",9.0884932867708e-09
"632",9.08797400577701e-09
"633",9.08765967426992e-09
"634",9.08656488684183e-09
"635",9.08821088371781e-09
"636",9.08772078799409e-09
"637",9.08636632076536e-09
"638",9.08811143973116e-09
"639",9.08898850501081e-09
"640",9.08795236691539e-09
"641",9.08773160686062e-09
"642",9.08823194563878e-09
"643",9.08759790069218e-09
"644",9.08800563834411e-09
"645",9.08862305433939e-09
"646",9.08713330441081e-09
"647",9.08862792792307e-09
"648",9.08693504378044e-09
"649",9.08719432847847e-09
"650",9.08747039211272e-09
"651",9.08812085543065e-09
"652",9.08881420186114e-09
"653",9.0884959299943e-09
"654",9.08764712128239e-09
"655",9.08773928744563e-09
"656",9.08784995538047e-09
"657",9.08756866589603e-09
"658",9.08841390818157e-09
"659",9.08861950240881e-09
"660",9.08704693074449e-09
"661",9.08811499126464e-09
"662",9.08845256480312e-09
"663",9.0874865782367e-09
"664",9.08859290431921e-09
"665",9.08779404296009e-09
"666",9.08825573333749e-09
"667",9.08807006044103e-09
"668",9.08779197826055e-09
"669",9.08771195122908e-09
"670",9.08803817964814e-09
"671",9.08702224105942e-09
"672",9.08876695116386e-09
"673",9.08780254953211e-09
"674",9.08815141529146e-09
"675",9.08849246076377e-09
"676",9.08860777279731e-09
"677",9.08830314391398e-09
"678",9.08852674018158e-09
"679",9.08722587304046e-09
"680",9.08788489066888e-09
"681",9.08874415205207e-09
"682",9.08738822364815e-09
"683",9.08636632076536e-09
"684",9.08853623934311e-09
"685",9.08837153495497e-09
"686",9.08847982287498e-09
"687",9.08844579161063e-09
"688",9.08837409550911e-09
"689",9.0868164713778e-09
"690",9.08755677382938e-09
"691",9.08779453848812e-09
"692",9.08823475390228e-09
"693",9.08738417719934e-09
"694",9.08843753163344e-09
"695",9.08762317159975e-09
"696",9.08718615335285e-09
"697",9.08636632076536e-09
"698",9.0868523070005e-09
"699",9.08766256476538e-09
"700",9.08866419085395e-09
"701",9.08677559929602e-09
"702",9.08677559929602e-09
"703",9.08795071509812e-09
"704",9.08814034764245e-09
"705",9.08728425583111e-09
"706",9.08789777467283e-09
"707",9.08792725935777e-09
"708",9.08776298997799e-09
"709",9.08761020578975e-09
"710",9.08689351005887e-09
"711",9.08759633158818e-09
"712",9.08825763305491e-09
"713",9.08685693097241e-09
"714",9.08785953571652e-09
"715",9.08811292641926e-09
"716",9.08814844189057e-09
"717",9.08636632076536e-09
"718",9.0873530444382e-09
"719",9.08839540598335e-09
"720",9.08728466872481e-09
"721",9.08771798004821e-09
"722",9.08673068171507e-09
"723",9.08877199011342e-09
"724",9.08816925573765e-09
"725",9.08649189938338e-09
"726",9.08825647670508e-09
"727",9.08791478822119e-09
"728",9.08650065121133e-09
"729",9.08746461136812e-09
"730",9.0881049974217e-09
"731",9.0868449581977e-09
"732",9.08754215654009e-09
"733",9.08755355306668e-09
"734",9.08931135523305e-09
"735",9.08762259350553e-09
"736",9.0879080984203e-09
"737",9.08738979268029e-09
"738",9.08652500780237e-09
"739",9.08734841996137e-09
"740",9.08708474998713e-09
"741",9.08744801241382e-09
"742",9.0873137365352e-09
"743",9.08739507784517e-09
"744",9.08815546242357e-09
"745",9.0881274629507e-09
"746",9.08734478644717e-09
"747",9.08740044559704e-09
"748",9.0865096507501e-09
"749",9.08815744469368e-09
"750",9.08721645919537e-09
"751",9.0874713005161e-09
"752",9.08805601964976e-09
"753",9.08801579715258e-09
"754",9.08791759628869e-09
"755",9.08754595537911e-09
"756",9.08775192327502e-09
"757",9.08675413127914e-09
"758",9.08792866339516e-09
"759",9.08715312269203e-09
"760",9.08753588020432e-09
"761",9.08653664947336e-09
"762",9.08835567607119e-09
"763",9.0866415909888e-09
"764",9.08772417404878e-09
"765",9.08678303055627e-09
"766",9.08801621011275e-09
"767",9.08718020781618e-09
"768",9.08792643345363e-09
"769",9.08810508001536e-09
"770",9.08798309082596e-09
"771",9.08850906353384e-09
"772",9.08824491322298e-09
"773",9.08781774577808e-09
"774",9.08745131568347e-09
"775",9.08681614109688e-09
"776",9.0872891279791e-09
"777",9.08669195717177e-09
"778",9.08789537956676e-09
"779",9.08836814841785e-09
"780",9.0887589384195e-09
"781",9.08691340986616e-09
"782",9.08840383108213e-09
"783",9.08796459038181e-09
"784",9.08767842123034e-09
"785",9.08773317601134e-09
"786",9.08787390625847e-09
"787",9.08829917924752e-09
"788",9.08703264539195e-09
"789",9.08774217799174e-09
"790",9.08644244361588e-09
"791",9.08727046520327e-09
"792",9.08804330038218e-09
"793",9.08742819284631e-09
"794",9.08839788395196e-09
"795",9.08735874246076e-09
"796",9.08829604055568e-09
"797",9.08822839401389e-09
"798",9.08785078127072e-09
"799",9.08746395071207e-09
"800",9.08749103768915e-09
"801",9.08769312154416e-09
"802",9.0889558742917e-09
"803",9.08826126729914e-09
"804",9.08864155746452e-09
"805",9.08806576560615e-09
"806",9.08711678924248e-09
"807",9.08783525455926e-09
"808",9.08797871348192e-09
"809",9.08673621381963e-09
"810",9.08673621381963e-09
"811",9.08765290225918e-09
"812",9.08777521293498e-09
"813",9.08803413262048e-09
"814",9.08767115367704e-09
"815",9.08872663976852e-09
"816",9.08844124862132e-09
"817",9.08796013046457e-09
"818",9.08804140075436e-09
"819",9.08769526878499e-09
"820",9.08791305382742e-09
"821",9.08686923406343e-09
"822",9.08840366588396e-09
"823",9.08888185712396e-09
"824",9.08829678392987e-09
"825",9.08747815483845e-09
"826",9.08693512635283e-09
"827",9.08693512635283e-09
"828",9.0880194312034e-09
"829",9.08779131755689e-09
"830",9.08803628002246e-09
"831",9.08677411304543e-09
"832",9.08638002608682e-09
"833",9.08777298306875e-09
"834",9.08684347192441e-09
"835",9.08727649343664e-09
"836",9.08780684411821e-09
"837",9.08761631705864e-09
"838",9.08782005825474e-09
"839",9.08818891334743e-09
"840",9.08667841604475e-09
"841",9.08695461347866e-09
"842",9.08836410109631e-09
"843",9.08636632076536e-09
"844",9.08657983125113e-09
"845",9.0879487329182e-09
"846",9.08647340500998e-09
"847",9.08662590327536e-09
"848",9.08662590327536e-09
"849",9.08636632076536e-09
"850",9.08685214185874e-09
"851",9.08902617519563e-09
"852",9.08823789255178e-09
"853",9.08817239434191e-09
"854",9.08707310691164e-09
"855",9.0863670638239e-09
"856",9.08644252617931e-09
"857",9.08644252617931e-09
"858",9.08690110665552e-09
"859",9.08779123496894e-09
"860",9.08780387094279e-09
"861",9.0876123529914e-09
"862",9.08773606655356e-09
"863",9.08829232368658e-09
"864",9.08756329794542e-09
"865",9.08785499331329e-09
"866",9.08793824389716e-09
"867",9.0871641053601e-09
"868",9.08652690679631e-09
"869",9.08768378931696e-09
"870",9.0875522317288e-09
"871",9.08786680357114e-09
"872",9.0873494109203e-09
"873",9.08786630803523e-09
"874",9.08782600462872e-09
"875",9.08820155042719e-09
"876",9.08778784886427e-09
"877",9.0872976336059e-09
"878",9.08853409170485e-09
"879",9.08834031283031e-09
"880",9.08801158496094e-09
"881",9.08679508573764e-09
"882",9.08787630135321e-09
"883",9.08743826778232e-09
"884",9.08828464216674e-09
"885",9.08796384706196e-09
"886",9.08679483802811e-09
"887",9.08847354524394e-09
"888",9.08749962627658e-09
"889",9.08870111491006e-09
"890",9.08836806581941e-09
"891",9.08793865685029e-09
"892",9.08822814622621e-09
"893",9.08846239421018e-09
"894",9.08756156368581e-09
"895",9.08743991941331e-09
"896",9.08770030654631e-09
"897",9.08767074074822e-09
"898",9.08774895013553e-09
"899",9.08744115813694e-09
"900",9.08706823499529e-09
"901",9.08722859810452e-09
"902",9.08624157121615e-09
"903",9.08705692226053e-09
"904",9.08780981729558e-09
"905",9.08738492042436e-09
"906",9.08810788820046e-09
"907",9.08843356684973e-09
"908",9.08622852678871e-09
"909",9.08737740559919e-09
"910",9.08811168751248e-09
"911",9.08646589169229e-09
"912",9.08646589169229e-09
"913",9.08848122708311e-09
"914",9.08784632146519e-09
"915",9.08868872425376e-09
"916",9.0866359764325e-09
"917",9.08826465375661e-09
"918",9.08813448345129e-09
"919",9.08807980642753e-09
"920",9.08860983786756e-09
"921",9.08742051278715e-09
"922",9.08803619743006e-09
"923",9.08823921408906e-09
"924",9.08848519190841e-09
"925",9.08887590936816e-09
"926",9.08718417150643e-09
"927",9.08739111397093e-09
"928",9.08759591866616e-09
"929",9.08828695488103e-09
"930",9.08782410509174e-09
"931",9.08745371055548e-09
"932",9.08803281114284e-09
"933",9.08782930817318e-09
"934",9.08800506020122e-09
"935",9.0864601122256e-09
"936",9.08803826224058e-09
"937",9.08797028917131e-09
"938",9.08715436133748e-09
"939",9.08822442941264e-09
"940",9.08734569482545e-09
"941",9.08729680781619e-09
"942",9.0866732968487e-09
"943",9.08790206934893e-09
"944",9.08635831225328e-09
"945",9.08745916095853e-09
"946",9.08786358258868e-09
"947",9.08626815554499e-09
"948",9.08880197610914e-09
"949",9.08809615990949e-09
"950",9.08763762397935e-09
"951",9.08758410911237e-09
"952",9.08707459326004e-09
"953",9.08650114659832e-09
"954",9.08650114659832e-09
"955",9.08650114659832e-09
"956",9.08650114659832e-09
"957",9.08636929300024e-09
"958",9.08781262529822e-09
"959",9.0871459385551e-09
"960",9.0876988199932e-09
"961",9.08619963103851e-09
"962",9.08619963103851e-09
"963",9.08419620025151e-09
"964",9.08419620025151e-09
"965",9.08611121118453e-09
"966",9.0866544714677e-09
"967",9.08641305112764e-09
"968",9.08427996148374e-09
"969",9.08702050700631e-09
"970",9.08601462003355e-09
"971",9.08572783071734e-09
"972",9.08644582871803e-09
"973",9.08548282758796e-09
"974",9.08656455657919e-09
"975",9.08427633042293e-09
"976",9.08655299740214e-09
"977",9.08651105434949e-09
"978",9.0864376549391e-09
"979",9.08635401903613e-09
"980",9.08421641833856e-09
"981",9.08478404691571e-09
"982",9.08703677410195e-09
"983",9.08549248548002e-09
"984",9.08746766690363e-09
"985",9.08620111710118e-09
"986",9.0847233853444e-09
"987",9.08421641833856e-09
"988",9.08477604119256e-09
"989",9.08698863357662e-09
"990",9.08433500542026e-09
"991",9.08485609905909e-09
"992",9.08587056268796e-09
"993",9.08478239624999e-09
"994",9.08441926437225e-09
"995",9.08701885552778e-09
"996",9.08521844044957e-09
"997",9.08521910077917e-09
"998",9.08521910077917e-09
